cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration
1492,scientific,n5,"37.211525,-80.445081",voice,496,8
1493,emergency,n5,"37.227279,-80.421665",voice,493,5
1494,educational,n5,"37.231585,-80.416258",data,496,6
1495,government,n2,"37.227279,-80.421665",data,497,9
1496,educational,n3,"37.211525,-80.445081",emergency,496,9
1497,emergency,n4,"37.227279,-80.421665",data,505,10
1498,educational,n3,"37.227279,-80.421665",voice,499,6
1499,educational,n3,"37.231585,-80.416258",emergency,499,10
1500,educational,n1,"37.231585,-80.416258",video,500,7
1501,emergency,n2,"37.227279,-80.421665",video,503,8
1502,government,n3,"37.231585,-80.416258",voice,502,8
1503,emergency,n5,"37.227279,-80.421665",video,507,8
1504,emergency,n2,"37.231585,-80.416258",data,506,10
1505,scientific,n4,"37.231585,-80.416258",video,507,9
1506,ordinary,n4,"37.227279,-80.421665",voice,510,7
1507,emergency,n5,"37.231585,-80.416258",emergency,509,6
1508,government,n5,"37.231585,-80.416258",emergency,510,6
1509,ordinary,n4,"37.211525,-80.445081",voice,516,10
1510,educational,n1,"37.211525,-80.445081",data,510,5
1511,scientific,n3,"37.227279,-80.421665",voice,514,8
1512,scientific,n1,"37.227279,-80.421665",emergency,512,10
1513,educational,n4,"37.231585,-80.416258",video,518,10
1514,government,n4,"37.227279,-80.421665",data,516,8
1515,scientific,n4,"37.231585,-80.416258",emergency,517,8
1516,scientific,n4,"37.227279,-80.421665",video,521,7
1517,educational,n5,"37.231585,-80.416258",emergency,521,7
1518,ordinary,n1,"37.227279,-80.421665",data,518,8
1519,ordinary,n2,"37.211525,-80.445081",emergency,523,10
1520,educational,n1,"37.227279,-80.421665",video,520,6
1521,emergency,n4,"37.231585,-80.416258",video,527,9
1522,educational,n4,"37.211525,-80.445081",voice,522,5
1523,government,n2,"37.227279,-80.421665",data,527,6
1524,government,n5,"37.227279,-80.421665",emergency,524,5
1525,government,n3,"37.211525,-80.445081",voice,530,7
1526,government,n2,"37.231585,-80.416258",video,529,6
1527,ordinary,n2,"37.227279,-80.421665",video,528,5
1528,ordinary,n1,"37.231585,-80.416258",data,531,6
1529,educational,n3,"37.211525,-80.445081",voice,530,5
1530,scientific,n2,"37.231585,-80.416258",voice,531,7
1531,government,n5,"37.211525,-80.445081",voice,534,8
1532,ordinary,n2,"37.231585,-80.416258",video,538,9
1533,government,n2,"37.227279,-80.421665",voice,537,6
1534,ordinary,n5,"37.231585,-80.416258",video,543,10
1535,government,n1,"37.211525,-80.445081",voice,536,10
1536,government,n2,"37.211525,-80.445081",video,542,10
1537,scientific,n5,"37.227279,-80.421665",data,543,7
1538,scientific,n3,"37.211525,-80.445081",voice,544,10
1539,educational,n1,"37.227279,-80.421665",voice,545,7
1540,government,n5,"37.231585,-80.416258",voice,544,8
1541,ordinary,n4,"37.211525,-80.445081",data,544,9
1542,ordinary,n2,"37.231585,-80.416258",video,545,5
1543,scientific,n3,"37.211525,-80.445081",data,551,10
1544,educational,n5,"37.227279,-80.421665",voice,548,6
1545,scientific,n5,"37.231585,-80.416258",voice,548,10
1546,educational,n4,"37.211525,-80.445081",data,548,6
1547,scientific,n3,"37.231585,-80.416258",video,547,6
1548,emergency,n3,"37.227279,-80.421665",data,557,10
1549,government,n1,"37.227279,-80.421665",data,555,8
1550,government,n2,"37.231585,-80.416258",data,554,10
1551,ordinary,n4,"37.227279,-80.421665",voice,551,5
1552,educational,n4,"37.231585,-80.416258",emergency,556,6
1553,ordinary,n1,"37.231585,-80.416258",video,556,10
1554,government,n5,"37.231585,-80.416258",voice,560,7
1555,emergency,n5,"37.231585,-80.416258",video,557,7
1556,emergency,n1,"37.231585,-80.416258",emergency,560,7
1557,educational,n3,"37.227279,-80.421665",emergency,557,5
1558,scientific,n5,"37.211525,-80.445081",emergency,563,7
1559,ordinary,n4,"37.211525,-80.445081",emergency,564,10
1560,emergency,n1,"37.211525,-80.445081",voice,565,6
1561,educational,n2,"37.211525,-80.445081",emergency,570,10
1562,government,n5,"37.227279,-80.421665",data,565,5
1563,emergency,n4,"37.231585,-80.416258",data,564,10
1564,ordinary,n4,"37.227279,-80.421665",voice,567,9
1565,educational,n3,"37.211525,-80.445081",emergency,567,7
1566,ordinary,n3,"37.231585,-80.416258",video,568,6
1567,educational,n3,"37.227279,-80.421665",data,570,10
1568,ordinary,n2,"37.227279,-80.421665",voice,571,5
1569,government,n2,"37.211525,-80.445081",data,570,8
1570,scientific,n3,"37.231585,-80.416258",emergency,574,7
1571,ordinary,n4,"37.227279,-80.421665",emergency,573,6
1572,emergency,n2,"37.231585,-80.416258",video,573,8
1573,educational,n2,"37.231585,-80.416258",video,573,9
1574,government,n1,"37.211525,-80.445081",emergency,577,10
1575,government,n5,"37.231585,-80.416258",data,583,9
1576,educational,n2,"37.231585,-80.416258",voice,580,8
1577,emergency,n1,"37.227279,-80.421665",data,580,5
1578,ordinary,n3,"37.227279,-80.421665",data,578,6
1579,emergency,n4,"37.227279,-80.421665",video,584,7
1580,emergency,n3,"37.231585,-80.416258",emergency,582,5
1581,educational,n5,"37.211525,-80.445081",emergency,585,7
1582,emergency,n2,"37.231585,-80.416258",data,584,10
1583,educational,n1,"37.231585,-80.416258",voice,584,7
1584,educational,n3,"37.227279,-80.421665",voice,587,5
1585,ordinary,n2,"37.227279,-80.421665",emergency,587,9
1586,educational,n2,"37.231585,-80.416258",voice,593,10
1587,emergency,n3,"37.227279,-80.421665",video,592,8
1588,ordinary,n3,"37.231585,-80.416258",video,595,10
1589,scientific,n1,"37.211525,-80.445081",video,589,9
1590,scientific,n1,"37.231585,-80.416258",voice,592,8
1591,educational,n1,"37.211525,-80.445081",emergency,592,7
1592,educational,n3,"37.231585,-80.416258",data,595,7
1593,government,n3,"37.227279,-80.421665",emergency,593,7
1594,government,n2,"37.231585,-80.416258",emergency,595,5
1595,ordinary,n1,"37.231585,-80.416258",data,600,7
1596,emergency,n4,"37.227279,-80.421665",emergency,600,6
1597,ordinary,n5,"37.231585,-80.416258",data,600,7
1598,government,n2,"37.211525,-80.445081",voice,604,10
1599,emergency,n3,"37.227279,-80.421665",voice,602,6
1600,scientific,n2,"37.211525,-80.445081",video,601,6
1601,emergency,n3,"37.227279,-80.421665",video,605,8
1602,government,n2,"37.211525,-80.445081",voice,605,5
1603,ordinary,n4,"37.231585,-80.416258",video,609,7
1604,educational,n1,"37.227279,-80.421665",data,606,7
1605,scientific,n5,"37.231585,-80.416258",data,606,9
1606,government,n3,"37.211525,-80.445081",video,609,9
1607,ordinary,n3,"37.231585,-80.416258",data,615,9
1608,ordinary,n1,"37.231585,-80.416258",data,612,10
1609,scientific,n3,"37.227279,-80.421665",emergency,612,8
1610,scientific,n5,"37.227279,-80.421665",voice,612,6
1611,government,n3,"37.231585,-80.416258",video,613,5
1612,government,n2,"37.231585,-80.416258",voice,618,10
1613,scientific,n2,"37.211525,-80.445081",voice,618,9
1614,educational,n1,"37.231585,-80.416258",data,619,6
1615,educational,n4,"37.211525,-80.445081",emergency,620,6
1616,emergency,n5,"37.227279,-80.421665",voice,616,5
1617,ordinary,n4,"37.211525,-80.445081",video,623,10
1618,educational,n1,"37.231585,-80.416258",emergency,619,6
1619,government,n4,"37.211525,-80.445081",video,620,10
1620,emergency,n5,"37.211525,-80.445081",voice,621,5
1621,educational,n2,"37.211525,-80.445081",video,628,9
1622,emergency,n1,"37.231585,-80.416258",emergency,626,9
1623,government,n4,"37.227279,-80.421665",voice,628,8
1624,government,n5,"37.227279,-80.421665",data,627,9
1625,government,n2,"37.211525,-80.445081",data,629,8
1626,ordinary,n4,"37.227279,-80.421665",data,631,8
1627,educational,n2,"37.211525,-80.445081",video,634,8
1628,ordinary,n1,"37.227279,-80.421665",voice,628,5
1629,ordinary,n1,"37.211525,-80.445081",voice,629,7
1630,educational,n2,"37.211525,-80.445081",emergency,634,7
1631,ordinary,n5,"37.211525,-80.445081",data,639,10
1632,government,n2,"37.211525,-80.445081",emergency,639,9
1633,ordinary,n3,"37.231585,-80.416258",data,637,7
1634,emergency,n5,"37.211525,-80.445081",emergency,635,7
1635,educational,n3,"37.211525,-80.445081",data,641,8
1636,scientific,n3,"37.231585,-80.416258",video,637,5
1637,emergency,n4,"37.227279,-80.421665",video,639,5
1638,educational,n1,"37.211525,-80.445081",video,639,7
1639,government,n3,"37.211525,-80.445081",data,640,10
1640,educational,n5,"37.227279,-80.421665",emergency,645,7
1641,ordinary,n1,"37.227279,-80.421665",voice,645,10
1642,ordinary,n5,"37.227279,-80.421665",video,651,10
1643,emergency,n5,"37.211525,-80.445081",data,646,8
1644,scientific,n4,"37.227279,-80.421665",emergency,644,5
1645,educational,n2,"37.231585,-80.416258",emergency,646,10
1646,emergency,n3,"37.231585,-80.416258",data,648,5
1647,educational,n1,"37.227279,-80.421665",emergency,652,6
1648,emergency,n2,"37.231585,-80.416258",voice,651,6
1649,government,n5,"37.231585,-80.416258",voice,649,8
1650,educational,n3,"37.211525,-80.445081",emergency,657,9
1651,scientific,n2,"37.211525,-80.445081",voice,659,10
1652,educational,n4,"37.231585,-80.416258",voice,655,5
1653,ordinary,n5,"37.227279,-80.421665",data,661,9
1654,ordinary,n2,"37.231585,-80.416258",data,656,5
1655,ordinary,n2,"37.227279,-80.421665",voice,660,7
1656,government,n1,"37.211525,-80.445081",emergency,657,10
1657,scientific,n5,"37.211525,-80.445081",emergency,661,7
1658,emergency,n3,"37.227279,-80.421665",video,658,6
1659,government,n3,"37.211525,-80.445081",data,667,9
1660,government,n4,"37.211525,-80.445081",emergency,663,9
1661,ordinary,n3,"37.231585,-80.416258",voice,665,5
1662,government,n2,"37.211525,-80.445081",data,664,7
1663,ordinary,n3,"37.211525,-80.445081",voice,665,5
1664,scientific,n1,"37.227279,-80.421665",emergency,668,8
1665,emergency,n1,"37.231585,-80.416258",data,671,10
1666,educational,n1,"37.231585,-80.416258",emergency,669,6
1667,educational,n5,"37.211525,-80.445081",voice,671,5
1668,emergency,n5,"37.227279,-80.421665",emergency,672,7
1669,educational,n1,"37.227279,-80.421665",data,669,5
1670,government,n3,"37.231585,-80.416258",emergency,670,8
1671,ordinary,n2,"37.211525,-80.445081",voice,671,6
1672,ordinary,n2,"37.211525,-80.445081",emergency,672,7
1673,ordinary,n1,"37.227279,-80.421665",voice,679,9
1674,emergency,n4,"37.211525,-80.445081",video,678,7
1675,emergency,n3,"37.227279,-80.421665",voice,679,9
1676,emergency,n1,"37.231585,-80.416258",emergency,680,8
1677,scientific,n3,"37.231585,-80.416258",emergency,683,10
1678,government,n2,"37.231585,-80.416258",video,680,7
1679,government,n2,"37.231585,-80.416258",emergency,684,8
1680,government,n5,"37.227279,-80.421665",video,680,10
1681,educational,n1,"37.227279,-80.421665",data,682,5
1682,ordinary,n2,"37.227279,-80.421665",data,685,7
1683,ordinary,n3,"37.227279,-80.421665",data,684,6
1684,government,n5,"37.231585,-80.416258",voice,685,10
1685,educational,n4,"37.231585,-80.416258",data,693,10
1686,scientific,n5,"37.211525,-80.445081",emergency,688,5
1687,emergency,n4,"37.227279,-80.421665",voice,687,8
1688,scientific,n3,"37.211525,-80.445081",video,688,10
1689,emergency,n2,"37.211525,-80.445081",emergency,695,9
1690,scientific,n1,"37.211525,-80.445081",video,699,10
1691,ordinary,n1,"37.227279,-80.421665",voice,692,7
1692,ordinary,n4,"37.227279,-80.421665",emergency,694,6
1693,educational,n4,"37.231585,-80.416258",video,694,5
1694,emergency,n1,"37.227279,-80.421665",emergency,697,5
1695,scientific,n5,"37.211525,-80.445081",data,695,6
1696,scientific,n2,"37.211525,-80.445081",data,702,7
1697,educational,n2,"37.211525,-80.445081",data,700,9
1698,emergency,n2,"37.231585,-80.416258",data,703,8
1699,emergency,n5,"37.231585,-80.416258",voice,704,10
1700,government,n3,"37.231585,-80.416258",emergency,706,10
1701,emergency,n3,"37.227279,-80.421665",data,702,8
1702,emergency,n4,"37.227279,-80.421665",emergency,705,5
1703,ordinary,n3,"37.227279,-80.421665",voice,706,5
1704,government,n5,"37.211525,-80.445081",data,707,7
1705,educational,n4,"37.231585,-80.416258",emergency,714,10
1706,educational,n4,"37.231585,-80.416258",data,707,10
1707,scientific,n5,"37.227279,-80.421665",voice,713,7
1708,ordinary,n1,"37.211525,-80.445081",emergency,715,10
1709,emergency,n1,"37.211525,-80.445081",emergency,713,5
1710,government,n3,"37.227279,-80.421665",video,712,5
1711,ordinary,n1,"37.231585,-80.416258",voice,716,7
1712,ordinary,n4,"37.211525,-80.445081",emergency,720,10
1713,emergency,n1,"37.231585,-80.416258",emergency,717,6
1714,educational,n5,"37.227279,-80.421665",video,714,9
1715,government,n1,"37.211525,-80.445081",data,719,6
1716,ordinary,n4,"37.211525,-80.445081",voice,720,7
1717,ordinary,n4,"37.231585,-80.416258",data,721,7
1718,ordinary,n3,"37.227279,-80.421665",voice,722,5
1719,educational,n5,"37.231585,-80.416258",emergency,722,6
1720,educational,n4,"37.231585,-80.416258",video,726,10
1721,ordinary,n3,"37.211525,-80.445081",video,723,10
1722,emergency,n1,"37.211525,-80.445081",voice,722,7
1723,emergency,n3,"37.211525,-80.445081",emergency,727,8
1724,government,n5,"37.227279,-80.421665",emergency,724,7
1725,ordinary,n2,"37.231585,-80.416258",video,730,6
1726,ordinary,n2,"37.231585,-80.416258",emergency,726,9
1727,educational,n4,"37.211525,-80.445081",voice,730,9
1728,scientific,n5,"37.231585,-80.416258",video,729,6
1729,emergency,n2,"37.227279,-80.421665",emergency,729,5
1730,ordinary,n1,"37.211525,-80.445081",emergency,736,9
1731,government,n3,"37.231585,-80.416258",emergency,732,5
1732,ordinary,n4,"37.227279,-80.421665",voice,733,10
1733,government,n2,"37.211525,-80.445081",video,735,6
1734,scientific,n4,"37.227279,-80.421665",emergency,737,8
1735,government,n5,"37.231585,-80.416258",voice,739,6
1736,educational,n2,"37.227279,-80.421665",data,741,7
1737,ordinary,n5,"37.227279,-80.421665",emergency,739,10
1738,scientific,n3,"37.211525,-80.445081",data,746,10
1739,ordinary,n4,"37.227279,-80.421665",data,739,7
1740,ordinary,n3,"37.231585,-80.416258",data,745,9
1741,emergency,n1,"37.227279,-80.421665",data,749,9
1742,ordinary,n4,"37.211525,-80.445081",emergency,746,10
1743,educational,n4,"37.231585,-80.416258",video,743,6
1744,ordinary,n5,"37.231585,-80.416258",data,745,5
1745,educational,n5,"37.231585,-80.416258",data,751,8
1746,government,n3,"37.211525,-80.445081",emergency,746,6
1747,scientific,n1,"37.211525,-80.445081",emergency,754,9
1748,emergency,n1,"37.231585,-80.416258",video,750,10
1749,government,n4,"37.227279,-80.421665",video,749,7
1750,emergency,n2,"37.227279,-80.421665",video,754,7
1751,ordinary,n3,"37.211525,-80.445081",emergency,758,9
1752,ordinary,n4,"37.231585,-80.416258",emergency,755,7
1753,ordinary,n2,"37.231585,-80.416258",video,753,9
1754,emergency,n3,"37.227279,-80.421665",voice,756,5
1755,scientific,n5,"37.227279,-80.421665",data,755,9
1756,emergency,n4,"37.227279,-80.421665",data,756,9
1757,scientific,n3,"37.231585,-80.416258",voice,762,7
1758,scientific,n2,"37.211525,-80.445081",video,759,6
1759,government,n2,"37.211525,-80.445081",voice,765,7
1760,scientific,n5,"37.231585,-80.416258",data,760,7
1761,government,n2,"37.211525,-80.445081",voice,762,8
1762,educational,n3,"37.227279,-80.421665",video,765,9
1763,ordinary,n1,"37.227279,-80.421665",video,766,8
1764,ordinary,n3,"37.231585,-80.416258",video,766,6
1765,ordinary,n5,"37.227279,-80.421665",emergency,769,5
1766,ordinary,n5,"37.227279,-80.421665",emergency,766,7
1767,emergency,n3,"37.211525,-80.445081",data,773,7
1768,ordinary,n4,"37.211525,-80.445081",video,772,5
1769,educational,n4,"37.211525,-80.445081",video,769,5
1770,emergency,n2,"37.231585,-80.416258",video,770,6
1771,government,n4,"37.211525,-80.445081",data,772,7
1772,government,n4,"37.231585,-80.416258",emergency,780,9
1773,ordinary,n1,"37.231585,-80.416258",voice,779,10
1774,scientific,n5,"37.231585,-80.416258",emergency,777,6
1775,scientific,n5,"37.211525,-80.445081",emergency,776,8
1776,ordinary,n4,"37.231585,-80.416258",data,782,7
1777,educational,n1,"37.227279,-80.421665",data,784,9
1778,government,n3,"37.231585,-80.416258",voice,782,9
1779,ordinary,n2,"37.211525,-80.445081",video,785,10
1780,scientific,n2,"37.211525,-80.445081",emergency,785,8
1781,ordinary,n2,"37.227279,-80.421665",voice,784,8
1782,government,n5,"37.211525,-80.445081",emergency,789,10
1783,ordinary,n2,"37.227279,-80.421665",emergency,785,10
1784,educational,n4,"37.211525,-80.445081",voice,788,5
1785,government,n4,"37.231585,-80.416258",emergency,787,7
1786,emergency,n5,"37.231585,-80.416258",emergency,790,8
1787,government,n5,"37.227279,-80.421665",video,790,7
1788,emergency,n5,"37.231585,-80.416258",video,788,9
1789,educational,n3,"37.231585,-80.416258",emergency,792,6
1790,emergency,n1,"37.227279,-80.421665",voice,793,5
1791,educational,n4,"37.227279,-80.421665",video,795,6
1792,government,n2,"37.211525,-80.445081",voice,796,5
1793,educational,n2,"37.231585,-80.416258",voice,796,10
1794,educational,n4,"37.231585,-80.416258",voice,796,8
1795,emergency,n2,"37.231585,-80.416258",voice,796,6
1796,scientific,n5,"37.231585,-80.416258",emergency,802,9
1797,educational,n2,"37.231585,-80.416258",voice,803,9
1798,educational,n4,"37.227279,-80.421665",emergency,802,6
1799,government,n5,"37.211525,-80.445081",voice,799,5
1800,government,n4,"37.231585,-80.416258",video,800,7
1801,ordinary,n3,"37.231585,-80.416258",data,801,9
1802,emergency,n2,"37.231585,-80.416258",voice,803,5
1803,government,n5,"37.211525,-80.445081",voice,808,8
1804,ordinary,n5,"37.211525,-80.445081",video,807,5
1805,scientific,n5,"37.231585,-80.416258",data,811,8
1806,scientific,n1,"37.227279,-80.421665",voice,807,6
1807,educational,n4,"37.227279,-80.421665",voice,810,7
1808,educational,n2,"37.231585,-80.416258",voice,808,5
1809,educational,n4,"37.231585,-80.416258",data,809,10
1810,scientific,n2,"37.227279,-80.421665",voice,813,7
1811,scientific,n2,"37.211525,-80.445081",data,813,9
1812,educational,n5,"37.211525,-80.445081",voice,819,8
1813,government,n1,"37.227279,-80.421665",voice,819,8
1814,scientific,n4,"37.227279,-80.421665",voice,820,9
1815,educational,n4,"37.231585,-80.416258",video,816,7
1816,educational,n4,"37.231585,-80.416258",video,817,9
1817,educational,n2,"37.227279,-80.421665",video,820,5
1818,scientific,n2,"37.227279,-80.421665",voice,826,9
1819,ordinary,n1,"37.231585,-80.416258",data,823,6
1820,ordinary,n1,"37.231585,-80.416258",data,821,6
1821,scientific,n2,"37.231585,-80.416258",voice,821,8
1822,ordinary,n4,"37.227279,-80.421665",voice,824,6
1823,educational,n1,"37.227279,-80.421665",emergency,829,7
1824,emergency,n5,"37.227279,-80.421665",data,824,6
1825,emergency,n1,"37.211525,-80.445081",video,829,8
1826,scientific,n3,"37.227279,-80.421665",data,828,5
