cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,score
6301,government,n1,"37.227279,-80.421665",video,5305,8,2300.0,2400.0,11.0
6304,ordinary,n1,"37.211525,-80.445081",video,5307,5,2300.0,2400.0,8.0
6306,scientific,n1,"37.211525,-80.445081",emergency,5311,10,2300.0,2400.0,12.0
2177,emergency,n1,"37.231585,-80.416258",video,1182,7,2300.0,2400.0,12.0
9170,ordinary,n1,"37.211525,-80.445081",video,8175,7,2300.0,2400.0,8.0
3677,scientific,n1,"37.231585,-80.416258",video,2681,8,2300.0,2400.0,9.0
4568,ordinary,n1,"37.231585,-80.416258",emergency,3570,6,2300.0,2400.0,11.0
6323,government,n1,"37.211525,-80.445081",video,5326,5,2300.0,2400.0,11.0
10434,emergency,n1,"37.227279,-80.421665",video,9439,10,2300.0,2400.0,12.0
3692,emergency,n1,"37.227279,-80.421665",voice,2694,6,2300.0,2400.0,14.0
2135,government,n1,"37.231585,-80.416258",emergency,1139,10,2300.0,2400.0,14.0
6415,ordinary,n1,"37.211525,-80.445081",voice,5415,10,2300.0,2400.0,10.0
6417,scientific,n1,"37.211525,-80.445081",voice,5418,6,2300.0,2400.0,11.0
8253,emergency,n1,"37.231585,-80.416258",emergency,7255,6,2300.0,2400.0,15.0
6419,government,n1,"37.227279,-80.421665",data,5420,9,2300.0,2400.0,12.0
3707,emergency,n1,"37.231585,-80.416258",data,2716,10,2300.0,2400.0,13.0
9615,scientific,n1,"37.227279,-80.421665",video,8619,6,2300.0,2400.0,9.0
9614,educational,n1,"37.231585,-80.416258",data,8615,8,2300.0,2400.0,11.0
2089,ordinary,n1,"37.211525,-80.445081",video,1092,5,2300.0,2400.0,8.0
4533,ordinary,n1,"37.231585,-80.416258",video,3536,8,2300.0,2400.0,8.0
8239,educational,n1,"37.211525,-80.445081",voice,7246,8,2300.0,2400.0,12.0
2084,scientific,n1,"37.231585,-80.416258",voice,1091,10,2300.0,2400.0,11.0
6446,emergency,n1,"37.231585,-80.416258",emergency,5446,9,2300.0,2400.0,15.0
6447,scientific,n1,"37.227279,-80.421665",emergency,5452,7,2300.0,2400.0,12.0
4529,emergency,n1,"37.227279,-80.421665",data,3536,10,2300.0,2400.0,13.0
6449,government,n1,"37.231585,-80.416258",emergency,5449,5,2300.0,2400.0,14.0
2078,educational,n1,"37.231585,-80.416258",video,1083,6,2300.0,2400.0,10.0
2077,ordinary,n1,"37.227279,-80.421665",video,1083,10,2300.0,2400.0,8.0
2076,emergency,n1,"37.211525,-80.445081",voice,1083,10,2300.0,2400.0,14.0
4527,emergency,n1,"37.231585,-80.416258",voice,3536,10,2300.0,2400.0,14.0
4526,emergency,n1,"37.231585,-80.416258",emergency,3529,6,2300.0,2400.0,15.0
6452,emergency,n1,"37.227279,-80.421665",video,5452,5,2300.0,2400.0,12.0
4523,government,n1,"37.211525,-80.445081",video,3527,7,2300.0,2400.0,11.0
2071,emergency,n1,"37.231585,-80.416258",data,1073,5,2300.0,2400.0,13.0
6454,scientific,n1,"37.231585,-80.416258",video,5460,10,2300.0,2400.0,9.0
2069,emergency,n1,"37.231585,-80.416258",data,1073,9,2300.0,2400.0,13.0
6455,scientific,n1,"37.227279,-80.421665",video,5458,7,2300.0,2400.0,9.0
4522,educational,n1,"37.231585,-80.416258",data,3524,7,2300.0,2400.0,11.0
6457,government,n1,"37.211525,-80.445081",data,5464,9,2300.0,2400.0,12.0
9608,ordinary,n1,"37.227279,-80.421665",emergency,8610,7,2300.0,2400.0,11.0
8255,ordinary,n1,"37.231585,-80.416258",video,7258,5,2300.0,2400.0,8.0
6413,government,n1,"37.231585,-80.416258",voice,5414,7,2300.0,2400.0,13.0
10458,ordinary,n1,"37.231585,-80.416258",data,9458,6,2300.0,2400.0,9.0
6409,ordinary,n1,"37.227279,-80.421665",emergency,5412,7,2300.0,2400.0,11.0
2134,educational,n1,"37.211525,-80.445081",data,1134,10,2300.0,2400.0,11.0
6370,emergency,n1,"37.231585,-80.416258",voice,5371,7,2300.0,2400.0,14.0
2132,government,n1,"37.231585,-80.416258",video,1137,6,2300.0,2400.0,11.0
3693,educational,n1,"37.231585,-80.416258",video,2695,6,2300.0,2400.0,10.0
10435,government,n1,"37.227279,-80.421665",emergency,9437,5,2300.0,2400.0,14.0
8279,government,n1,"37.211525,-80.445081",emergency,7286,10,2300.0,2400.0,14.0
4552,educational,n1,"37.227279,-80.421665",data,3554,9,2300.0,2400.0,11.0
4550,emergency,n1,"37.231585,-80.416258",video,3554,9,2300.0,2400.0,12.0
3697,educational,n1,"37.231585,-80.416258",data,2703,9,2300.0,2400.0,11.0
2124,emergency,n1,"37.231585,-80.416258",emergency,1127,7,2300.0,2400.0,15.0
4549,government,n1,"37.231585,-80.416258",voice,3552,5,2300.0,2400.0,13.0
4546,scientific,n1,"37.211525,-80.445081",data,3550,10,2300.0,2400.0,10.0
2121,scientific,n1,"37.231585,-80.416258",data,1123,5,2300.0,2400.0,10.0
4544,educational,n1,"37.227279,-80.421665",video,3544,6,2300.0,2400.0,10.0
10407,emergency,n1,"37.211525,-80.445081",video,9408,9,2300.0,2400.0,12.0
4543,scientific,n1,"37.211525,-80.445081",data,3543,8,2300.0,2400.0,10.0
2117,scientific,n1,"37.231585,-80.416258",data,1118,10,2300.0,2400.0,10.0
3702,ordinary,n1,"37.231585,-80.416258",emergency,2703,8,2300.0,2400.0,11.0
2115,ordinary,n1,"37.211525,-80.445081",voice,1120,6,2300.0,2400.0,10.0
10444,educational,n1,"37.211525,-80.445081",data,9448,8,2300.0,2400.0,11.0
10446,emergency,n1,"37.231585,-80.416258",video,9454,9,2300.0,2400.0,12.0
3704,government,n1,"37.227279,-80.421665",video,2706,10,2300.0,2400.0,11.0
6399,government,n1,"37.211525,-80.445081",emergency,5401,7,2300.0,2400.0,14.0
3705,government,n1,"37.211525,-80.445081",video,2705,10,2300.0,2400.0,11.0
4541,scientific,n1,"37.231585,-80.416258",video,3544,6,2300.0,2400.0,9.0
10453,educational,n1,"37.231585,-80.416258",data,9456,9,2300.0,2400.0,11.0
6404,emergency,n1,"37.227279,-80.421665",emergency,5406,5,2300.0,2400.0,15.0
6405,scientific,n1,"37.231585,-80.416258",voice,5405,10,2300.0,2400.0,11.0
6407,scientific,n1,"37.231585,-80.416258",data,5411,8,2300.0,2400.0,10.0
10456,educational,n1,"37.227279,-80.421665",data,9461,7,2300.0,2400.0,11.0
8264,emergency,n1,"37.231585,-80.416258",video,7272,9,2300.0,2400.0,12.0
10181,educational,n1,"37.211525,-80.445081",video,9182,9,2300.0,2400.0,10.0
3668,government,n1,"37.211525,-80.445081",emergency,2674,7,2300.0,2400.0,14.0
9635,ordinary,n1,"37.231585,-80.416258",video,8639,9,2300.0,2400.0,8.0
8389,emergency,n1,"37.227279,-80.421665",data,7392,7,2300.0,2400.0,13.0
2317,government,n1,"37.231585,-80.416258",video,1317,9,2300.0,2400.0,11.0
8388,ordinary,n1,"37.227279,-80.421665",voice,7392,5,2300.0,2400.0,10.0
2315,government,n1,"37.211525,-80.445081",emergency,1320,8,2300.0,2400.0,14.0
2314,government,n1,"37.211525,-80.445081",emergency,1321,9,2300.0,2400.0,14.0
6155,emergency,n1,"37.227279,-80.421665",data,5156,7,2300.0,2400.0,13.0
3619,ordinary,n1,"37.231585,-80.416258",data,2621,6,2300.0,2400.0,9.0
6157,ordinary,n1,"37.231585,-80.416258",voice,5159,6,2300.0,2400.0,10.0
2310,ordinary,n1,"37.227279,-80.421665",voice,1316,9,2300.0,2400.0,10.0
8381,scientific,n1,"37.227279,-80.421665",voice,7385,5,2300.0,2400.0,11.0
9668,educational,n1,"37.231585,-80.416258",emergency,8674,10,2300.0,2400.0,13.0
10359,ordinary,n1,"37.227279,-80.421665",emergency,9366,8,2300.0,2400.0,11.0
2305,ordinary,n1,"37.231585,-80.416258",voice,1310,9,2300.0,2400.0,10.0
3622,government,n1,"37.211525,-80.445081",voice,2622,6,2300.0,2400.0,13.0
6163,emergency,n1,"37.211525,-80.445081",emergency,5172,10,2300.0,2400.0,15.0
10363,scientific,n1,"37.227279,-80.421665",data,9363,8,2300.0,2400.0,10.0
2301,ordinary,n1,"37.231585,-80.416258",voice,1301,6,2300.0,2400.0,10.0
8377,government,n1,"37.211525,-80.445081",voice,7380,5,2300.0,2400.0,13.0
9150,government,n1,"37.231585,-80.416258",video,8157,8,2300.0,2400.0,11.0
6166,emergency,n1,"37.231585,-80.416258",video,5173,9,2300.0,2400.0,12.0
2296,scientific,n1,"37.211525,-80.445081",data,1296,5,2300.0,2400.0,10.0
6168,government,n1,"37.211525,-80.445081",voice,5169,5,2300.0,2400.0,13.0
2293,emergency,n1,"37.211525,-80.445081",video,1297,7,2300.0,2400.0,12.0
4611,government,n1,"37.211525,-80.445081",video,3613,9,2300.0,2400.0,11.0
2291,emergency,n1,"37.231585,-80.416258",video,1294,6,2300.0,2400.0,12.0
10365,emergency,n1,"37.231585,-80.416258",emergency,9370,10,2300.0,2400.0,15.0
6172,scientific,n1,"37.227279,-80.421665",data,5174,7,2300.0,2400.0,10.0
6176,scientific,n1,"37.227279,-80.421665",data,5182,9,2300.0,2400.0,10.0
6177,government,n1,"37.211525,-80.445081",data,5185,9,2300.0,2400.0,12.0
10353,government,n1,"37.227279,-80.421665",data,9360,10,2300.0,2400.0,12.0
6179,ordinary,n1,"37.231585,-80.416258",emergency,5185,7,2300.0,2400.0,11.0
6149,scientific,n1,"37.227279,-80.421665",video,5153,7,2300.0,2400.0,9.0
6147,scientific,n1,"37.231585,-80.416258",data,5152,7,2300.0,2400.0,10.0
6110,government,n1,"37.211525,-80.445081",video,5115,6,2300.0,2400.0,11.0
6111,emergency,n1,"37.211525,-80.445081",emergency,5114,7,2300.0,2400.0,15.0
9141,ordinary,n1,"37.227279,-80.421665",emergency,8146,7,2300.0,2400.0,11.0
2357,government,n1,"37.211525,-80.445081",voice,1357,10,2300.0,2400.0,13.0
9678,scientific,n1,"37.211525,-80.445081",video,8678,6,2300.0,2400.0,9.0
2354,scientific,n1,"37.227279,-80.421665",voice,1356,8,2300.0,2400.0,11.0
6116,ordinary,n1,"37.231585,-80.416258",voice,5121,9,2300.0,2400.0,10.0
2352,government,n1,"37.211525,-80.445081",voice,1356,5,2300.0,2400.0,13.0
2351,educational,n1,"37.231585,-80.416258",video,1360,10,2300.0,2400.0,10.0
8400,government,n1,"37.227279,-80.421665",video,7402,8,2300.0,2400.0,11.0
2349,ordinary,n1,"37.231585,-80.416258",data,1349,5,2300.0,2400.0,9.0
6119,scientific,n1,"37.231585,-80.416258",video,5126,9,2300.0,2400.0,9.0
2347,government,n1,"37.211525,-80.445081",voice,1352,8,2300.0,2400.0,13.0
2346,scientific,n1,"37.231585,-80.416258",emergency,1355,10,2300.0,2400.0,12.0
10332,educational,n1,"37.227279,-80.421665",emergency,9332,7,2300.0,2400.0,13.0
6121,scientific,n1,"37.231585,-80.416258",video,5126,10,2300.0,2400.0,9.0
8399,scientific,n1,"37.227279,-80.421665",emergency,7404,8,2300.0,2400.0,12.0
8396,emergency,n1,"37.231585,-80.416258",voice,7400,5,2300.0,2400.0,14.0
6132,scientific,n1,"37.211525,-80.445081",voice,5140,9,2300.0,2400.0,11.0
10341,scientific,n1,"37.211525,-80.445081",video,9344,10,2300.0,2400.0,9.0
8392,educational,n1,"37.231585,-80.416258",video,7395,7,2300.0,2400.0,10.0
9145,ordinary,n1,"37.227279,-80.421665",emergency,8145,5,2300.0,2400.0,11.0
6136,ordinary,n1,"37.227279,-80.421665",data,5139,8,2300.0,2400.0,9.0
6137,government,n1,"37.231585,-80.416258",voice,5142,6,2300.0,2400.0,13.0
6139,government,n1,"37.211525,-80.445081",video,5141,8,2300.0,2400.0,11.0
2329,emergency,n1,"37.231585,-80.416258",voice,1333,8,2300.0,2400.0,14.0
6142,educational,n1,"37.211525,-80.445081",data,5151,10,2300.0,2400.0,11.0
10346,scientific,n1,"37.231585,-80.416258",data,9350,8,2300.0,2400.0,10.0
6145,educational,n1,"37.211525,-80.445081",video,5147,6,2300.0,2400.0,10.0
2321,scientific,n1,"37.227279,-80.421665",data,1326,7,2300.0,2400.0,10.0
6180,government,n1,"37.211525,-80.445081",voice,5181,6,2300.0,2400.0,13.0
2282,educational,n1,"37.227279,-80.421665",voice,1285,6,2300.0,2400.0,12.0
4608,government,n1,"37.231585,-80.416258",video,3612,9,2300.0,2400.0,11.0
9163,educational,n1,"37.211525,-80.445081",emergency,8164,8,2300.0,2400.0,13.0
9164,educational,n1,"37.231585,-80.416258",voice,8168,7,2300.0,2400.0,12.0
8343,educational,n1,"37.211525,-80.445081",emergency,7347,7,2300.0,2400.0,13.0
6243,ordinary,n1,"37.227279,-80.421665",voice,5243,5,2300.0,2400.0,10.0
4585,emergency,n1,"37.211525,-80.445081",video,3586,5,2300.0,2400.0,12.0
8342,ordinary,n1,"37.231585,-80.416258",emergency,7347,7,2300.0,2400.0,11.0
2232,scientific,n1,"37.211525,-80.445081",data,1236,5,2300.0,2400.0,10.0
2231,educational,n1,"37.211525,-80.445081",video,1232,5,2300.0,2400.0,10.0
10400,scientific,n1,"37.211525,-80.445081",voice,9402,9,2300.0,2400.0,11.0
3656,scientific,n1,"37.227279,-80.421665",video,2661,10,2300.0,2400.0,9.0
2228,government,n1,"37.231585,-80.416258",voice,1231,10,2300.0,2400.0,13.0
2227,scientific,n1,"37.211525,-80.445081",emergency,1232,6,2300.0,2400.0,12.0
6249,emergency,n1,"37.231585,-80.416258",voice,5251,6,2300.0,2400.0,14.0
2225,ordinary,n1,"37.227279,-80.421665",emergency,1228,9,2300.0,2400.0,11.0
2224,emergency,n1,"37.231585,-80.416258",emergency,1227,6,2300.0,2400.0,15.0
4584,ordinary,n1,"37.211525,-80.445081",data,3584,10,2300.0,2400.0,9.0
3658,educational,n1,"37.227279,-80.421665",emergency,2662,6,2300.0,2400.0,13.0
8338,scientific,n1,"37.211525,-80.445081",video,7342,6,2300.0,2400.0,9.0
2219,government,n1,"37.231585,-80.416258",voice,1220,6,2300.0,2400.0,13.0
6257,emergency,n1,"37.211525,-80.445081",emergency,5258,6,2300.0,2400.0,15.0
6261,educational,n1,"37.231585,-80.416258",video,5261,5,2300.0,2400.0,10.0
2215,government,n1,"37.231585,-80.416258",video,1217,5,2300.0,2400.0,11.0
2214,scientific,n1,"37.211525,-80.445081",emergency,1214,5,2300.0,2400.0,12.0
8334,emergency,n1,"37.211525,-80.445081",emergency,7336,5,2300.0,2400.0,15.0
4579,emergency,n1,"37.227279,-80.421665",voice,3584,6,2300.0,2400.0,14.0
9165,ordinary,n1,"37.211525,-80.445081",emergency,8171,8,2300.0,2400.0,11.0
9166,government,n1,"37.227279,-80.421665",video,8167,6,2300.0,2400.0,11.0
9167,emergency,n1,"37.231585,-80.416258",emergency,8171,8,2300.0,2400.0,15.0
9636,educational,n1,"37.231585,-80.416258",voice,8639,8,2300.0,2400.0,12.0
6238,ordinary,n1,"37.227279,-80.421665",voice,5242,5,2300.0,2400.0,10.0
8347,emergency,n1,"37.211525,-80.445081",voice,7348,6,2300.0,2400.0,14.0
2241,government,n1,"37.231585,-80.416258",video,1245,6,2300.0,2400.0,11.0
9642,educational,n1,"37.227279,-80.421665",video,8644,10,2300.0,2400.0,10.0
9156,emergency,n1,"37.211525,-80.445081",voice,8160,5,2300.0,2400.0,14.0
10372,educational,n1,"37.211525,-80.445081",emergency,9375,5,2300.0,2400.0,13.0
10373,educational,n1,"37.211525,-80.445081",video,9377,6,2300.0,2400.0,10.0
3632,government,n1,"37.231585,-80.416258",voice,2640,10,2300.0,2400.0,13.0
3633,government,n1,"37.227279,-80.421665",video,2636,10,2300.0,2400.0,11.0
2274,ordinary,n1,"37.211525,-80.445081",video,1278,6,2300.0,2400.0,8.0
9659,government,n1,"37.231585,-80.416258",data,8663,7,2300.0,2400.0,12.0
6195,emergency,n1,"37.231585,-80.416258",data,5198,9,2300.0,2400.0,13.0
3636,scientific,n1,"37.227279,-80.421665",emergency,2643,8,2300.0,2400.0,12.0
8360,government,n1,"37.227279,-80.421665",video,7363,9,2300.0,2400.0,11.0
4602,ordinary,n1,"37.227279,-80.421665",video,3605,10,2300.0,2400.0,8.0
6203,government,n1,"37.227279,-80.421665",emergency,5211,9,2300.0,2400.0,14.0
2266,educational,n1,"37.211525,-80.445081",emergency,1267,6,2300.0,2400.0,13.0
8358,ordinary,n1,"37.227279,-80.421665",video,7359,5,2300.0,2400.0,8.0
9168,emergency,n1,"37.231585,-80.416258",voice,8170,6,2300.0,2400.0,14.0
10382,government,n1,"37.231585,-80.416258",emergency,9383,9,2300.0,2400.0,14.0
4601,educational,n1,"37.211525,-80.445081",voice,3601,7,2300.0,2400.0,12.0
6210,scientific,n1,"37.227279,-80.421665",video,5217,9,2300.0,2400.0,9.0
9159,government,n1,"37.227279,-80.421665",voice,8161,5,2300.0,2400.0,13.0
9649,emergency,n1,"37.227279,-80.421665",voice,8651,6,2300.0,2400.0,14.0
6216,ordinary,n1,"37.211525,-80.445081",video,5217,6,2300.0,2400.0,8.0
9648,ordinary,n1,"37.231585,-80.416258",data,8657,10,2300.0,2400.0,9.0
2252,educational,n1,"37.231585,-80.416258",data,1257,7,2300.0,2400.0,11.0
9646,scientific,n1,"37.227279,-80.421665",voice,8648,6,2300.0,2400.0,11.0
8352,scientific,n1,"37.227279,-80.421665",data,7354,9,2300.0,2400.0,10.0
4592,government,n1,"37.211525,-80.445081",video,3595,10,2300.0,2400.0,11.0
8350,scientific,n1,"37.231585,-80.416258",emergency,7350,5,2300.0,2400.0,12.0
9644,educational,n1,"37.227279,-80.421665",data,8647,7,2300.0,2400.0,11.0
3651,emergency,n1,"37.227279,-80.421665",video,2655,9,2300.0,2400.0,12.0
6235,ordinary,n1,"37.211525,-80.445081",data,5241,8,2300.0,2400.0,9.0
6206,government,n1,"37.227279,-80.421665",voice,5209,8,2300.0,2400.0,13.0
10180,ordinary,n1,"37.211525,-80.445081",voice,9181,7,2300.0,2400.0,10.0
5770,ordinary,n1,"37.211525,-80.445081",emergency,4776,8,2300.0,2400.0,11.0
2666,ordinary,n1,"37.231585,-80.416258",video,1667,8,2300.0,2400.0,8.0
9961,scientific,n1,"37.227279,-80.421665",emergency,8964,7,2300.0,2400.0,12.0
8979,ordinary,n1,"37.231585,-80.416258",data,7979,9,2300.0,2400.0,9.0
8803,ordinary,n1,"37.231585,-80.416258",video,7803,10,2300.0,2400.0,8.0
8802,ordinary,n1,"37.231585,-80.416258",data,7804,5,2300.0,2400.0,9.0
8980,scientific,n1,"37.211525,-80.445081",data,7980,9,2300.0,2400.0,10.0
3067,scientific,n1,"37.211525,-80.445081",emergency,2070,10,2300.0,2400.0,12.0
3356,ordinary,n1,"37.231585,-80.416258",emergency,2356,7,2300.0,2400.0,11.0
3065,ordinary,n1,"37.231585,-80.416258",video,2070,7,2300.0,2400.0,8.0
5276,government,n1,"37.227279,-80.421665",data,4285,10,2300.0,2400.0,12.0
5277,scientific,n1,"37.211525,-80.445081",video,4278,5,2300.0,2400.0,9.0
5280,scientific,n1,"37.231585,-80.416258",emergency,4283,8,2300.0,2400.0,12.0
3357,government,n1,"37.231585,-80.416258",data,2358,8,2300.0,2400.0,12.0
4917,educational,n1,"37.211525,-80.445081",emergency,3919,6,2300.0,2400.0,13.0
5284,educational,n1,"37.231585,-80.416258",voice,4284,7,2300.0,2400.0,12.0
9975,ordinary,n1,"37.231585,-80.416258",data,8979,8,2300.0,2400.0,9.0
4914,government,n1,"37.227279,-80.421665",emergency,3921,9,2300.0,2400.0,14.0
8798,government,n1,"37.231585,-80.416258",emergency,7801,10,2300.0,2400.0,14.0
3361,government,n1,"37.231585,-80.416258",voice,2364,7,2300.0,2400.0,13.0
3052,educational,n1,"37.227279,-80.421665",voice,2053,5,2300.0,2400.0,12.0
9978,educational,n1,"37.231585,-80.416258",emergency,8984,8,2300.0,2400.0,13.0
9805,ordinary,n1,"37.231585,-80.416258",data,8806,7,2300.0,2400.0,9.0
5300,ordinary,n1,"37.231585,-80.416258",voice,4303,8,2300.0,2400.0,10.0
5302,government,n1,"37.227279,-80.421665",emergency,4305,6,2300.0,2400.0,14.0
3046,scientific,n1,"37.211525,-80.445081",voice,2048,6,2300.0,2400.0,11.0
8792,educational,n1,"37.227279,-80.421665",video,7796,7,2300.0,2400.0,10.0
5305,ordinary,n1,"37.231585,-80.416258",emergency,4312,8,2300.0,2400.0,11.0
3043,educational,n1,"37.227279,-80.421665",voice,2048,9,2300.0,2400.0,12.0
5306,emergency,n1,"37.211525,-80.445081",video,4312,7,2300.0,2400.0,12.0
9983,ordinary,n1,"37.231585,-80.416258",video,8988,7,2300.0,2400.0,8.0
8977,scientific,n1,"37.231585,-80.416258",data,7982,8,2300.0,2400.0,10.0
5309,scientific,n1,"37.211525,-80.445081",voice,4313,10,2300.0,2400.0,11.0
9959,emergency,n1,"37.227279,-80.421665",voice,8968,10,2300.0,2400.0,14.0
5264,scientific,n1,"37.227279,-80.421665",emergency,4269,9,2300.0,2400.0,12.0
4938,educational,n1,"37.227279,-80.421665",emergency,3941,9,2300.0,2400.0,13.0
3111,educational,n1,"37.227279,-80.421665",data,2115,6,2300.0,2400.0,11.0
3340,educational,n1,"37.227279,-80.421665",data,2341,5,2300.0,2400.0,11.0
8818,educational,n1,"37.211525,-80.445081",voice,7824,8,2300.0,2400.0,12.0
5229,ordinary,n1,"37.231585,-80.416258",voice,4237,9,2300.0,2400.0,10.0
8973,government,n1,"37.211525,-80.445081",voice,7976,10,2300.0,2400.0,13.0
8817,government,n1,"37.227279,-80.421665",emergency,7820,5,2300.0,2400.0,14.0
8813,government,n1,"37.231585,-80.416258",emergency,7817,10,2300.0,2400.0,14.0
3102,educational,n1,"37.211525,-80.445081",data,2104,5,2300.0,2400.0,11.0
3101,ordinary,n1,"37.227279,-80.421665",video,2101,5,2300.0,2400.0,8.0
8976,emergency,n1,"37.211525,-80.445081",data,7979,5,2300.0,2400.0,13.0
3099,scientific,n1,"37.231585,-80.416258",data,2103,5,2300.0,2400.0,10.0
3098,emergency,n1,"37.227279,-80.421665",data,2106,10,2300.0,2400.0,13.0
5238,educational,n1,"37.211525,-80.445081",voice,4242,5,2300.0,2400.0,12.0
5239,ordinary,n1,"37.231585,-80.416258",video,4241,5,2300.0,2400.0,8.0
9946,scientific,n1,"37.211525,-80.445081",data,8953,10,2300.0,2400.0,10.0
8808,scientific,n1,"37.227279,-80.421665",emergency,7811,5,2300.0,2400.0,12.0
9948,emergency,n1,"37.231585,-80.416258",video,8951,6,2300.0,2400.0,12.0
3090,ordinary,n1,"37.231585,-80.416258",emergency,2092,5,2300.0,2400.0,11.0
3089,emergency,n1,"37.227279,-80.421665",data,2090,10,2300.0,2400.0,13.0
3088,ordinary,n1,"37.227279,-80.421665",video,2091,9,2300.0,2400.0,8.0
5246,educational,n1,"37.231585,-80.416258",data,4248,7,2300.0,2400.0,11.0
3347,scientific,n1,"37.231585,-80.416258",voice,2349,9,2300.0,2400.0,11.0
5248,government,n1,"37.231585,-80.416258",video,4253,7,2300.0,2400.0,11.0
9952,scientific,n1,"37.211525,-80.445081",video,8953,5,2300.0,2400.0,9.0
4928,emergency,n1,"37.211525,-80.445081",emergency,3932,8,2300.0,2400.0,15.0
5251,emergency,n1,"37.231585,-80.416258",data,4258,8,2300.0,2400.0,13.0
8807,scientific,n1,"37.211525,-80.445081",video,7813,8,2300.0,2400.0,9.0
3349,emergency,n1,"37.231585,-80.416258",voice,2357,9,2300.0,2400.0,14.0
3077,educational,n1,"37.211525,-80.445081",voice,2080,6,2300.0,2400.0,12.0
3039,ordinary,n1,"37.211525,-80.445081",video,2045,10,2300.0,2400.0,8.0
3365,scientific,n1,"37.211525,-80.445081",voice,2368,6,2300.0,2400.0,11.0
9984,government,n1,"37.231585,-80.416258",emergency,8988,5,2300.0,2400.0,14.0
5355,educational,n1,"37.231585,-80.416258",emergency,4364,10,2300.0,2400.0,13.0
8757,scientific,n1,"37.211525,-80.445081",video,7760,8,2300.0,2400.0,9.0
10009,emergency,n1,"37.227279,-80.421665",emergency,9010,10,2300.0,2400.0,15.0
2997,emergency,n1,"37.211525,-80.445081",data,2002,6,2300.0,2400.0,13.0
8756,emergency,n1,"37.211525,-80.445081",voice,7761,8,2300.0,2400.0,14.0
5363,educational,n1,"37.227279,-80.421665",data,4364,5,2300.0,2400.0,11.0
