cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,user_priority,traffic_priority,fading_priority,density_priority,overall_priority
1865,scientific,n4,"37.211525,-80.445081",data,869,8,2600.0,2700.0,2.0,2.0,1.0,676.0,681.0
2133,emergency,n3,"37.211525,-80.445081",video,1135,6,2500.0,2600.0,5.0,1.0,1.0,676.0,683.0
1867,government,n3,"37.211525,-80.445081",data,873,7,2500.0,2600.0,4.0,2.0,1.0,676.0,683.0
2132,educational,n5,"37.211525,-80.445081",video,1134,10,2700.0,2800.0,3.0,1.0,1.0,676.0,681.0
1869,emergency,n3,"37.211525,-80.445081",video,871,9,2500.0,2600.0,5.0,1.0,1.0,676.0,683.0
2130,educational,n4,"37.211525,-80.445081",emergency,1130,7,2600.0,2700.0,3.0,4.0,1.0,676.0,684.0
2127,government,n2,"37.211525,-80.445081",data,1127,5,2400.0,2500.0,4.0,2.0,1.0,676.0,683.0
2122,government,n5,"37.211525,-80.445081",emergency,1128,7,2700.0,2800.0,4.0,4.0,1.0,676.0,685.0
1875,scientific,n4,"37.211525,-80.445081",video,879,6,2600.0,2700.0,2.0,1.0,1.0,676.0,680.0
2121,educational,n1,"37.211525,-80.445081",voice,1122,10,2300.0,2400.0,3.0,3.0,6.0,676.0,688.0
2117,ordinary,n1,"37.211525,-80.445081",data,1123,9,2300.0,2400.0,1.0,2.0,6.0,676.0,685.0
2113,emergency,n3,"37.211525,-80.445081",voice,1121,9,2500.0,2600.0,5.0,3.0,1.0,676.0,685.0
2112,emergency,n2,"37.211525,-80.445081",video,1113,7,2400.0,2500.0,5.0,1.0,1.0,676.0,683.0
1849,ordinary,n1,"37.211525,-80.445081",emergency,856,9,2300.0,2400.0,1.0,4.0,6.0,676.0,687.0
2081,ordinary,n3,"37.211525,-80.445081",emergency,1083,9,2500.0,2600.0,1.0,4.0,1.0,676.0,682.0
2073,emergency,n4,"37.211525,-80.445081",video,1079,7,2600.0,2700.0,5.0,1.0,1.0,676.0,683.0
1970,government,n1,"37.211525,-80.445081",video,973,5,2300.0,2400.0,4.0,1.0,6.0,676.0,687.0
2027,educational,n5,"37.211525,-80.445081",voice,1032,8,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
1972,scientific,n2,"37.211525,-80.445081",video,981,10,2400.0,2500.0,2.0,1.0,1.0,676.0,680.0
1974,scientific,n5,"37.211525,-80.445081",emergency,977,10,2700.0,2800.0,2.0,4.0,1.0,676.0,683.0
1975,scientific,n3,"37.211525,-80.445081",data,982,8,2500.0,2600.0,2.0,2.0,1.0,676.0,681.0
1976,educational,n1,"37.211525,-80.445081",data,979,8,2300.0,2400.0,3.0,2.0,6.0,676.0,687.0
2022,educational,n3,"37.211525,-80.445081",emergency,1024,5,2500.0,2600.0,3.0,4.0,1.0,676.0,684.0
1981,scientific,n4,"37.211525,-80.445081",voice,988,8,2600.0,2700.0,2.0,3.0,1.0,676.0,682.0
2017,educational,n5,"37.211525,-80.445081",voice,1020,10,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
2013,ordinary,n3,"37.211525,-80.445081",voice,1013,10,2500.0,2600.0,1.0,3.0,1.0,676.0,681.0
1986,emergency,n3,"37.211525,-80.445081",emergency,992,8,2500.0,2600.0,5.0,4.0,1.0,676.0,686.0
1987,educational,n5,"37.211525,-80.445081",voice,989,10,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
2012,educational,n1,"37.211525,-80.445081",data,1014,7,2300.0,2400.0,3.0,2.0,6.0,676.0,687.0
2007,ordinary,n4,"37.211525,-80.445081",video,1012,7,2600.0,2700.0,1.0,1.0,1.0,676.0,679.0
1991,scientific,n3,"37.211525,-80.445081",video,992,5,2500.0,2600.0,2.0,1.0,1.0,676.0,680.0
2006,educational,n2,"37.211525,-80.445081",emergency,1011,10,2400.0,2500.0,3.0,4.0,1.0,676.0,684.0
1993,government,n5,"37.211525,-80.445081",data,994,6,2700.0,2800.0,4.0,2.0,1.0,676.0,683.0
2005,educational,n5,"37.211525,-80.445081",voice,1006,8,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
1995,scientific,n5,"37.211525,-80.445081",emergency,995,9,2700.0,2800.0,2.0,4.0,1.0,676.0,683.0
2003,scientific,n3,"37.211525,-80.445081",video,1004,6,2500.0,2600.0,2.0,1.0,1.0,676.0,680.0
2002,emergency,n5,"37.211525,-80.445081",voice,1008,10,2700.0,2800.0,5.0,3.0,1.0,676.0,685.0
1965,scientific,n5,"37.211525,-80.445081",data,968,9,2700.0,2800.0,2.0,2.0,1.0,676.0,681.0
1923,ordinary,n1,"37.211525,-80.445081",video,925,7,2300.0,2400.0,1.0,1.0,6.0,676.0,684.0
2039,educational,n2,"37.211525,-80.445081",video,1041,9,2400.0,2500.0,3.0,1.0,1.0,676.0,681.0
1956,emergency,n3,"37.211525,-80.445081",data,956,7,2500.0,2600.0,5.0,2.0,1.0,676.0,684.0
1928,emergency,n1,"37.211525,-80.445081",data,934,9,2300.0,2400.0,5.0,2.0,6.0,676.0,689.0
2068,emergency,n4,"37.211525,-80.445081",data,1073,6,2600.0,2700.0,5.0,2.0,1.0,676.0,684.0
1930,emergency,n1,"37.211525,-80.445081",video,930,10,2300.0,2400.0,5.0,1.0,6.0,676.0,688.0
1931,emergency,n5,"37.211525,-80.445081",emergency,931,9,2700.0,2800.0,5.0,4.0,1.0,676.0,686.0
2067,emergency,n1,"37.211525,-80.445081",emergency,1070,10,2300.0,2400.0,5.0,4.0,6.0,676.0,691.0
1933,government,n5,"37.211525,-80.445081",video,933,7,2700.0,2800.0,4.0,1.0,1.0,676.0,682.0
2063,government,n1,"37.211525,-80.445081",emergency,1068,10,2300.0,2400.0,4.0,4.0,6.0,676.0,690.0
1936,government,n3,"37.211525,-80.445081",emergency,942,8,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
1938,emergency,n1,"37.211525,-80.445081",voice,941,7,2300.0,2400.0,5.0,3.0,6.0,676.0,690.0
1940,government,n5,"37.211525,-80.445081",voice,945,8,2700.0,2800.0,4.0,3.0,1.0,676.0,684.0
1942,educational,n3,"37.211525,-80.445081",voice,947,9,2500.0,2600.0,3.0,3.0,1.0,676.0,683.0
1943,educational,n3,"37.211525,-80.445081",data,945,6,2500.0,2600.0,3.0,2.0,1.0,676.0,682.0
2057,government,n3,"37.211525,-80.445081",video,1057,6,2500.0,2600.0,4.0,1.0,1.0,676.0,682.0
1946,educational,n2,"37.211525,-80.445081",video,947,5,2400.0,2500.0,3.0,1.0,1.0,676.0,681.0
1947,ordinary,n4,"37.211525,-80.445081",data,950,5,2600.0,2700.0,1.0,2.0,1.0,676.0,680.0
2052,ordinary,n5,"37.211525,-80.445081",data,1052,5,2700.0,2800.0,1.0,2.0,1.0,676.0,680.0
1950,scientific,n5,"37.211525,-80.445081",data,950,5,2700.0,2800.0,2.0,2.0,1.0,676.0,681.0
2051,scientific,n4,"37.211525,-80.445081",video,1053,10,2600.0,2700.0,2.0,1.0,1.0,676.0,680.0
1952,emergency,n1,"37.211525,-80.445081",data,957,9,2300.0,2400.0,5.0,2.0,6.0,676.0,689.0
2049,government,n1,"37.211525,-80.445081",voice,1050,9,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
2047,scientific,n3,"37.211525,-80.445081",emergency,1050,5,2500.0,2600.0,2.0,4.0,1.0,676.0,683.0
1959,scientific,n4,"37.211525,-80.445081",emergency,961,7,2600.0,2700.0,2.0,4.0,1.0,676.0,683.0
2147,emergency,n2,"37.211525,-80.445081",emergency,1147,8,2400.0,2500.0,5.0,4.0,1.0,676.0,686.0
1847,government,n2,"37.211525,-80.445081",data,849,7,2400.0,2500.0,4.0,2.0,1.0,676.0,683.0
2149,scientific,n5,"37.211525,-80.445081",voice,1150,5,2700.0,2800.0,2.0,3.0,1.0,676.0,682.0
1745,emergency,n3,"37.211525,-80.445081",video,745,8,2500.0,2600.0,5.0,1.0,1.0,676.0,683.0
2253,educational,n2,"37.211525,-80.445081",data,1257,8,2400.0,2500.0,3.0,2.0,1.0,676.0,682.0
1748,government,n3,"37.211525,-80.445081",emergency,754,9,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
1749,ordinary,n5,"37.211525,-80.445081",voice,753,9,2700.0,2800.0,1.0,3.0,1.0,676.0,681.0
2245,government,n2,"37.211525,-80.445081",voice,1247,8,2400.0,2500.0,4.0,3.0,1.0,676.0,684.0
2244,emergency,n4,"37.211525,-80.445081",data,1244,5,2600.0,2700.0,5.0,2.0,1.0,676.0,684.0
2242,emergency,n5,"37.211525,-80.445081",emergency,1248,8,2700.0,2800.0,5.0,4.0,1.0,676.0,686.0
1755,educational,n3,"37.211525,-80.445081",voice,759,8,2500.0,2600.0,3.0,3.0,1.0,676.0,683.0
1757,educational,n3,"37.211525,-80.445081",emergency,758,8,2500.0,2600.0,3.0,4.0,1.0,676.0,684.0
2238,government,n2,"37.211525,-80.445081",voice,1241,9,2400.0,2500.0,4.0,3.0,1.0,676.0,684.0
1760,scientific,n5,"37.211525,-80.445081",emergency,763,7,2700.0,2800.0,2.0,4.0,1.0,676.0,683.0
2235,educational,n1,"37.211525,-80.445081",video,1243,10,2300.0,2400.0,3.0,1.0,6.0,676.0,686.0
2231,government,n5,"37.211525,-80.445081",voice,1237,7,2700.0,2800.0,4.0,3.0,1.0,676.0,684.0
2226,government,n1,"37.211525,-80.445081",voice,1230,7,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
2225,emergency,n5,"37.211525,-80.445081",voice,1230,9,2700.0,2800.0,5.0,3.0,1.0,676.0,685.0
1768,scientific,n2,"37.211525,-80.445081",voice,769,9,2400.0,2500.0,2.0,3.0,1.0,676.0,682.0
1769,government,n4,"37.211525,-80.445081",voice,771,7,2600.0,2700.0,4.0,3.0,1.0,676.0,684.0
2224,government,n3,"37.211525,-80.445081",emergency,1227,7,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
2223,emergency,n2,"37.211525,-80.445081",emergency,1229,9,2400.0,2500.0,5.0,4.0,1.0,676.0,686.0
1772,government,n1,"37.211525,-80.445081",voice,778,7,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
2222,government,n3,"37.211525,-80.445081",emergency,1226,6,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
1744,emergency,n2,"37.211525,-80.445081",data,746,5,2400.0,2500.0,5.0,2.0,1.0,676.0,684.0
2216,government,n3,"37.211525,-80.445081",emergency,1222,8,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
1742,ordinary,n1,"37.211525,-80.445081",emergency,743,8,2300.0,2400.0,1.0,4.0,6.0,676.0,687.0
1740,ordinary,n3,"37.211525,-80.445081",data,745,8,2500.0,2600.0,1.0,2.0,1.0,676.0,680.0
1704,educational,n1,"37.211525,-80.445081",video,704,5,2300.0,2400.0,3.0,1.0,6.0,676.0,686.0
1706,ordinary,n5,"37.211525,-80.445081",data,707,6,2700.0,2800.0,1.0,2.0,1.0,676.0,680.0
2292,educational,n2,"37.211525,-80.445081",voice,1296,7,2400.0,2500.0,3.0,3.0,1.0,676.0,683.0
1710,educational,n2,"37.211525,-80.445081",video,717,10,2400.0,2500.0,3.0,1.0,1.0,676.0,681.0
2289,emergency,n1,"37.211525,-80.445081",emergency,1292,6,2300.0,2400.0,5.0,4.0,6.0,676.0,691.0
1713,emergency,n5,"37.211525,-80.445081",voice,716,5,2700.0,2800.0,5.0,3.0,1.0,676.0,685.0
2281,educational,n3,"37.211525,-80.445081",data,1286,8,2500.0,2600.0,3.0,2.0,1.0,676.0,682.0
2275,emergency,n4,"37.211525,-80.445081",video,1276,9,2600.0,2700.0,5.0,1.0,1.0,676.0,683.0
2273,ordinary,n4,"37.211525,-80.445081",emergency,1275,5,2600.0,2700.0,1.0,4.0,1.0,676.0,682.0
1722,emergency,n5,"37.211525,-80.445081",emergency,728,7,2700.0,2800.0,5.0,4.0,1.0,676.0,686.0
1725,emergency,n1,"37.211525,-80.445081",data,726,6,2300.0,2400.0,5.0,2.0,6.0,676.0,689.0
2268,government,n3,"37.211525,-80.445081",data,1272,5,2500.0,2600.0,4.0,2.0,1.0,676.0,683.0
1727,government,n5,"37.211525,-80.445081",video,731,5,2700.0,2800.0,4.0,1.0,1.0,676.0,682.0
1729,scientific,n3,"37.211525,-80.445081",video,730,8,2500.0,2600.0,2.0,1.0,1.0,676.0,680.0
1730,government,n4,"37.211525,-80.445081",video,733,5,2600.0,2700.0,4.0,1.0,1.0,676.0,682.0
1731,government,n4,"37.211525,-80.445081",video,733,7,2600.0,2700.0,4.0,1.0,1.0,676.0,682.0
2265,government,n1,"37.211525,-80.445081",voice,1268,7,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
2259,ordinary,n2,"37.211525,-80.445081",data,1263,9,2400.0,2500.0,1.0,2.0,1.0,676.0,680.0
1736,educational,n1,"37.211525,-80.445081",video,743,8,2300.0,2400.0,3.0,1.0,6.0,676.0,686.0
2256,ordinary,n1,"37.211525,-80.445081",data,1256,5,2300.0,2400.0,1.0,2.0,6.0,676.0,685.0
1738,scientific,n2,"37.211525,-80.445081",data,742,10,2400.0,2500.0,2.0,2.0,1.0,676.0,681.0
1741,emergency,n2,"37.211525,-80.445081",voice,742,6,2400.0,2500.0,5.0,3.0,1.0,676.0,685.0
1775,scientific,n3,"37.211525,-80.445081",voice,777,8,2500.0,2600.0,2.0,3.0,1.0,676.0,682.0
2215,scientific,n2,"37.211525,-80.445081",emergency,1216,10,2400.0,2500.0,2.0,4.0,1.0,676.0,683.0
1777,government,n5,"37.211525,-80.445081",emergency,783,10,2700.0,2800.0,4.0,4.0,1.0,676.0,685.0
2180,educational,n5,"37.211525,-80.445081",data,1183,8,2700.0,2800.0,3.0,2.0,1.0,676.0,682.0
2179,government,n5,"37.211525,-80.445081",emergency,1184,7,2700.0,2800.0,4.0,4.0,1.0,676.0,685.0
1816,educational,n3,"37.211525,-80.445081",emergency,816,9,2500.0,2600.0,3.0,4.0,1.0,676.0,684.0
2173,government,n1,"37.211525,-80.445081",video,1174,5,2300.0,2400.0,4.0,1.0,6.0,676.0,687.0
1818,emergency,n2,"37.211525,-80.445081",video,818,9,2400.0,2500.0,5.0,1.0,1.0,676.0,683.0
2172,government,n1,"37.211525,-80.445081",data,1177,9,2300.0,2400.0,4.0,2.0,6.0,676.0,688.0
1821,educational,n3,"37.211525,-80.445081",video,826,10,2500.0,2600.0,3.0,1.0,1.0,676.0,681.0
1823,government,n1,"37.211525,-80.445081",video,828,6,2300.0,2400.0,4.0,1.0,6.0,676.0,687.0
2167,scientific,n2,"37.211525,-80.445081",video,1170,10,2400.0,2500.0,2.0,1.0,1.0,676.0,680.0
1826,scientific,n4,"37.211525,-80.445081",emergency,827,10,2600.0,2700.0,2.0,4.0,1.0,676.0,683.0
2161,educational,n4,"37.211525,-80.445081",emergency,1163,9,2600.0,2700.0,3.0,4.0,1.0,676.0,684.0
2159,scientific,n3,"37.211525,-80.445081",voice,1164,7,2500.0,2600.0,2.0,3.0,1.0,676.0,682.0
2156,emergency,n1,"37.211525,-80.445081",video,1165,10,2300.0,2400.0,5.0,1.0,6.0,676.0,688.0
1834,scientific,n1,"37.211525,-80.445081",emergency,834,8,2300.0,2400.0,2.0,4.0,6.0,676.0,688.0
1836,educational,n1,"37.211525,-80.445081",data,840,8,2300.0,2400.0,3.0,2.0,6.0,676.0,687.0
1837,emergency,n2,"37.211525,-80.445081",emergency,838,5,2400.0,2500.0,5.0,4.0,1.0,676.0,686.0
1839,scientific,n3,"37.211525,-80.445081",emergency,846,8,2500.0,2600.0,2.0,4.0,1.0,676.0,683.0
2151,government,n5,"37.211525,-80.445081",voice,1153,8,2700.0,2800.0,4.0,3.0,1.0,676.0,684.0
2150,scientific,n5,"37.211525,-80.445081",video,1152,5,2700.0,2800.0,2.0,1.0,1.0,676.0,680.0
1843,scientific,n1,"37.211525,-80.445081",video,844,10,2300.0,2400.0,2.0,1.0,6.0,676.0,685.0
1844,educational,n2,"37.211525,-80.445081",voice,849,7,2400.0,2500.0,3.0,3.0,1.0,676.0,683.0
2181,scientific,n4,"37.211525,-80.445081",video,1181,6,2600.0,2700.0,2.0,1.0,1.0,676.0,680.0
2182,emergency,n1,"37.211525,-80.445081",video,1184,5,2300.0,2400.0,5.0,1.0,6.0,676.0,688.0
2184,emergency,n3,"37.211525,-80.445081",video,1187,5,2500.0,2600.0,5.0,1.0,1.0,676.0,683.0
1807,emergency,n5,"37.211525,-80.445081",emergency,811,5,2700.0,2800.0,5.0,4.0,1.0,676.0,686.0
2212,educational,n2,"37.211525,-80.445081",voice,1212,7,2400.0,2500.0,3.0,3.0,1.0,676.0,683.0
2211,government,n4,"37.211525,-80.445081",voice,1215,5,2600.0,2700.0,4.0,3.0,1.0,676.0,684.0
2210,scientific,n3,"37.211525,-80.445081",voice,1213,5,2500.0,2600.0,2.0,3.0,1.0,676.0,682.0
2209,ordinary,n2,"37.211525,-80.445081",voice,1209,6,2400.0,2500.0,1.0,3.0,1.0,676.0,681.0
1783,ordinary,n1,"37.211525,-80.445081",emergency,784,10,2300.0,2400.0,1.0,4.0,6.0,676.0,687.0
1785,scientific,n3,"37.211525,-80.445081",video,789,7,2500.0,2600.0,2.0,1.0,1.0,676.0,680.0
1787,educational,n3,"37.211525,-80.445081",emergency,789,6,2500.0,2600.0,3.0,4.0,1.0,676.0,684.0
1788,emergency,n2,"37.211525,-80.445081",emergency,791,7,2400.0,2500.0,5.0,4.0,1.0,676.0,686.0
1789,educational,n3,"37.211525,-80.445081",video,790,10,2500.0,2600.0,3.0,1.0,1.0,676.0,681.0
1790,scientific,n5,"37.211525,-80.445081",voice,791,6,2700.0,2800.0,2.0,3.0,1.0,676.0,682.0
1404,educational,n1,"37.211525,-80.445081",voice,411,10,2300.0,2400.0,3.0,3.0,6.0,676.0,688.0
1792,scientific,n2,"37.211525,-80.445081",voice,797,8,2400.0,2500.0,2.0,3.0,1.0,676.0,682.0
2197,emergency,n1,"37.211525,-80.445081",voice,1203,9,2300.0,2400.0,5.0,3.0,6.0,676.0,690.0
1797,ordinary,n1,"37.211525,-80.445081",emergency,798,5,2300.0,2400.0,1.0,4.0,6.0,676.0,687.0
2193,scientific,n3,"37.211525,-80.445081",emergency,1194,9,2500.0,2600.0,2.0,4.0,1.0,676.0,683.0
1799,scientific,n5,"37.211525,-80.445081",data,801,7,2700.0,2800.0,2.0,2.0,1.0,676.0,681.0
1800,government,n4,"37.211525,-80.445081",video,800,6,2600.0,2700.0,4.0,1.0,1.0,676.0,682.0
1801,educational,n3,"37.211525,-80.445081",data,801,7,2500.0,2600.0,3.0,2.0,1.0,676.0,682.0
2192,educational,n2,"37.211525,-80.445081",emergency,1198,8,2400.0,2500.0,3.0,4.0,1.0,676.0,684.0
2191,government,n2,"37.211525,-80.445081",data,1193,7,2400.0,2500.0,4.0,2.0,1.0,676.0,683.0
2187,government,n5,"37.211525,-80.445081",voice,1195,9,2700.0,2800.0,4.0,3.0,1.0,676.0,684.0
1806,educational,n1,"37.211525,-80.445081",emergency,810,8,2300.0,2400.0,3.0,4.0,6.0,676.0,689.0
2198,government,n4,"37.211525,-80.445081",voice,1198,5,2600.0,2700.0,4.0,3.0,1.0,676.0,684.0
1403,scientific,n3,"37.211525,-80.445081",data,412,10,2500.0,2600.0,2.0,2.0,1.0,676.0,681.0
1500,scientific,n3,"37.211525,-80.445081",voice,502,6,2500.0,2600.0,2.0,3.0,1.0,676.0,682.0
1999,emergency,n4,"37.211525,-80.445081",video,999,10,2600.0,2700.0,5.0,1.0,1.0,676.0,683.0
1234,educational,n2,"37.211525,-80.445081",video,236,5,2400.0,2500.0,3.0,1.0,1.0,676.0,681.0
2761,emergency,n5,"37.211525,-80.445081",video,1769,10,2700.0,2800.0,5.0,1.0,1.0,676.0,683.0
1236,scientific,n3,"37.211525,-80.445081",data,238,6,2500.0,2600.0,2.0,2.0,1.0,676.0,681.0
2760,scientific,n2,"37.211525,-80.445081",voice,1763,6,2400.0,2500.0,2.0,3.0,1.0,676.0,682.0
2757,scientific,n2,"37.211525,-80.445081",video,1764,8,2400.0,2500.0,2.0,1.0,1.0,676.0,680.0
1240,ordinary,n4,"37.211525,-80.445081",emergency,245,8,2600.0,2700.0,1.0,4.0,1.0,676.0,682.0
2912,government,n5,"37.211525,-80.445081",voice,1917,9,2700.0,2800.0,4.0,3.0,1.0,676.0,684.0
2762,educational,n1,"37.211525,-80.445081",data,1765,5,2300.0,2400.0,3.0,2.0,6.0,676.0,687.0
2756,government,n2,"37.211525,-80.445081",emergency,1759,7,2400.0,2500.0,4.0,4.0,1.0,676.0,685.0
2754,ordinary,n4,"37.211525,-80.445081",voice,1758,9,2600.0,2700.0,1.0,3.0,1.0,676.0,681.0
2914,ordinary,n5,"37.211525,-80.445081",video,1914,10,2700.0,2800.0,1.0,1.0,1.0,676.0,679.0
2752,ordinary,n3,"37.211525,-80.445081",voice,1754,5,2500.0,2600.0,1.0,3.0,1.0,676.0,681.0
2750,government,n2,"37.211525,-80.445081",data,1753,8,2400.0,2500.0,4.0,2.0,1.0,676.0,683.0
1075,scientific,n2,"37.211525,-80.445081",data,79,9,2400.0,2500.0,2.0,2.0,1.0,676.0,681.0
1074,emergency,n5,"37.211525,-80.445081",emergency,77,7,2700.0,2800.0,5.0,4.0,1.0,676.0,686.0
1247,emergency,n2,"37.211525,-80.445081",emergency,251,7,2400.0,2500.0,5.0,4.0,1.0,676.0,686.0
1077,government,n1,"37.211525,-80.445081",data,79,5,2300.0,2400.0,4.0,2.0,6.0,676.0,688.0
1072,government,n3,"37.211525,-80.445081",data,73,8,2500.0,2600.0,4.0,2.0,1.0,676.0,683.0
1082,emergency,n2,"37.211525,-80.445081",voice,86,6,2400.0,2500.0,5.0,3.0,1.0,676.0,685.0
1083,government,n1,"37.211525,-80.445081",voice,89,10,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
2901,emergency,n1,"37.211525,-80.445081",emergency,1908,8,2300.0,2400.0,5.0,4.0,6.0,676.0,691.0
1218,scientific,n1,"37.211525,-80.445081",video,218,6,2300.0,2400.0,2.0,1.0,6.0,676.0,685.0
1090,scientific,n2,"37.211525,-80.445081",voice,91,6,2400.0,2500.0,2.0,3.0,1.0,676.0,682.0
2777,ordinary,n4,"37.211525,-80.445081",video,1782,8,2600.0,2700.0,1.0,1.0,1.0,676.0,679.0
1220,government,n4,"37.211525,-80.445081",voice,224,8,2600.0,2700.0,4.0,3.0,1.0,676.0,684.0
1089,educational,n4,"37.211525,-80.445081",voice,91,8,2600.0,2700.0,3.0,3.0,1.0,676.0,683.0
1088,government,n4,"37.211525,-80.445081",emergency,92,8,2600.0,2700.0,4.0,4.0,1.0,676.0,685.0
1231,government,n3,"37.211525,-80.445081",video,231,5,2500.0,2600.0,4.0,1.0,1.0,676.0,682.0
2773,educational,n1,"37.211525,-80.445081",data,1774,10,2300.0,2400.0,3.0,2.0,6.0,676.0,687.0
2771,ordinary,n2,"37.211525,-80.445081",voice,1774,6,2400.0,2500.0,1.0,3.0,1.0,676.0,681.0
1224,government,n4,"37.211525,-80.445081",video,224,9,2600.0,2700.0,4.0,1.0,1.0,676.0,682.0
2770,ordinary,n5,"37.211525,-80.445081",data,1774,8,2700.0,2800.0,1.0,2.0,1.0,676.0,680.0
2769,ordinary,n4,"37.211525,-80.445081",data,1773,10,2600.0,2700.0,1.0,2.0,1.0,676.0,680.0
1085,government,n5,"37.211525,-80.445081",data,85,8,2700.0,2800.0,4.0,2.0,1.0,676.0,683.0
1228,ordinary,n4,"37.211525,-80.445081",voice,228,8,2600.0,2700.0,1.0,3.0,1.0,676.0,681.0
1229,government,n5,"37.211525,-80.445081",video,229,10,2700.0,2800.0,4.0,1.0,1.0,676.0,682.0
2906,ordinary,n3,"37.211525,-80.445081",video,1911,10,2500.0,2600.0,1.0,1.0,1.0,676.0,679.0
1092,government,n3,"37.211525,-80.445081",video,95,5,2500.0,2600.0,4.0,1.0,1.0,676.0,682.0
1249,emergency,n1,"37.211525,-80.445081",voice,255,9,2300.0,2400.0,5.0,3.0,6.0,676.0,690.0
1251,emergency,n4,"37.211525,-80.445081",voice,256,9,2600.0,2700.0,5.0,3.0,1.0,676.0,685.0
2721,government,n5,"37.211525,-80.445081",data,1726,9,2700.0,2800.0,4.0,2.0,1.0,676.0,683.0
2718,educational,n3,"37.211525,-80.445081",video,1722,9,2500.0,2600.0,3.0,1.0,1.0,676.0,681.0
2938,ordinary,n1,"37.211525,-80.445081",data,1942,9,2300.0,2400.0,1.0,2.0,6.0,676.0,685.0
1276,ordinary,n1,"37.211525,-80.445081",emergency,277,10,2300.0,2400.0,1.0,4.0,6.0,676.0,687.0
2941,educational,n4,"37.211525,-80.445081",data,1941,5,2600.0,2700.0,3.0,2.0,1.0,676.0,682.0
2717,ordinary,n5,"37.211525,-80.445081",data,1717,5,2700.0,2800.0,1.0,2.0,1.0,676.0,680.0
2942,government,n1,"37.211525,-80.445081",video,1942,8,2300.0,2400.0,4.0,1.0,6.0,676.0,687.0
2724,educational,n5,"37.211525,-80.445081",video,1728,8,2700.0,2800.0,3.0,1.0,1.0,676.0,681.0
1280,government,n1,"37.211525,-80.445081",voice,282,7,2300.0,2400.0,4.0,3.0,6.0,676.0,689.0
1054,government,n3,"37.211525,-80.445081",video,57,6,2500.0,2600.0,4.0,1.0,1.0,676.0,682.0
1283,emergency,n3,"37.211525,-80.445081",voice,288,9,2500.0,2600.0,5.0,3.0,1.0,676.0,685.0
1284,scientific,n2,"37.211525,-80.445081",data,291,9,2400.0,2500.0,2.0,2.0,1.0,676.0,681.0
2710,educational,n2,"37.211525,-80.445081",video,1711,9,2400.0,2500.0,3.0,1.0,1.0,676.0,681.0
2708,ordinary,n2,"37.211525,-80.445081",voice,1711,5,2400.0,2500.0,1.0,3.0,1.0,676.0,681.0
1287,scientific,n5,"37.211525,-80.445081",voice,288,8,2700.0,2800.0,2.0,3.0,1.0,676.0,682.0
2707,educational,n5,"37.211525,-80.445081",voice,1716,10,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
2712,ordinary,n3,"37.211525,-80.445081",data,1713,10,2500.0,2600.0,1.0,2.0,1.0,676.0,680.0
1250,emergency,n5,"37.211525,-80.445081",data,250,8,2700.0,2800.0,5.0,2.0,1.0,676.0,684.0
2726,government,n1,"37.211525,-80.445081",emergency,1731,6,2300.0,2400.0,4.0,4.0,6.0,676.0,690.0
2729,government,n3,"37.211525,-80.445081",emergency,1730,7,2500.0,2600.0,4.0,4.0,1.0,676.0,685.0
1071,emergency,n2,"37.211525,-80.445081",data,78,9,2400.0,2500.0,5.0,2.0,1.0,676.0,684.0
2918,educational,n5,"37.211525,-80.445081",voice,1920,7,2700.0,2800.0,3.0,3.0,1.0,676.0,683.0
1253,emergency,n5,"37.211525,-80.445081",voice,259,8,2700.0,2800.0,5.0,3.0,1.0,676.0,685.0
2922,emergency,n4,"37.211525,-80.445081",data,1924,9,2600.0,2700.0,5.0,2.0,1.0,676.0,684.0
1066,scientific,n5,"37.211525,-80.445081",voice,67,5,2700.0,2800.0,2.0,3.0,1.0,676.0,682.0
1254,scientific,n3,"37.211525,-80.445081",emergency,259,6,2500.0,2600.0,2.0,4.0,1.0,676.0,683.0
2924,scientific,n3,"37.211525,-80.445081",video,1932,10,2500.0,2600.0,2.0,1.0,1.0,676.0,680.0
2728,educational,n3,"37.211525,-80.445081",video,1734,7,2500.0,2600.0,3.0,1.0,1.0,676.0,681.0
2928,educational,n3,"37.211525,-80.445081",data,1934,10,2500.0,2600.0,3.0,2.0,1.0,676.0,682.0
1258,government,n4,"37.211525,-80.445081",emergency,261,10,2600.0,2700.0,4.0,4.0,1.0,676.0,685.0
