cbsd_id,type,band,weather,density,traffic,min_freq,max_freq,score
1234,government,n1,emergency,rural,data,2300.0,2400.0,10.0
1285,educational,n1,snowy,urban,data,2300.0,2400.0,8.0
8774,emergency,n1,emergency,semi-urban,voice,2300.0,2400.0,11.0
8771,government,n1,snowy,urban,video,2300.0,2400.0,8.0
1264,ordinary,n1,rainy,semi-urban,voice,2300.0,2400.0,9.0
8748,ordinary,n1,snowy,urban,emergency,2300.0,2400.0,8.0
8744,scientific,n1,cloudy,rural,video,2300.0,2400.0,11.0
8741,emergency,n1,rainy,semi-urban,video,2300.0,2400.0,11.0
4044,educational,n1,cloudy,semi-urban,emergency,2300.0,2400.0,14.0
4042,educational,n1,foggy,semi-urban,emergency,2300.0,2400.0,13.0
1263,educational,n1,emergency,rural,emergency,2300.0,2400.0,11.0
4040,ordinary,n1,emergency,rural,voice,2300.0,2400.0,8.0
8733,government,n1,emergency,urban,voice,2300.0,2400.0,9.0
8730,educational,n1,emergency,rural,video,2300.0,2400.0,8.0
4031,educational,n1,foggy,semi-urban,voice,2300.0,2400.0,12.0
4029,scientific,n1,sunny,semi-urban,voice,2300.0,2400.0,13.0
4028,scientific,n1,foggy,semi-urban,video,2300.0,2400.0,9.0
4027,ordinary,n1,snowy,rural,emergency,2300.0,2400.0,10.0
5924,educational,n1,emergency,rural,data,2300.0,2400.0,9.0
8749,educational,n1,snowy,semi-urban,video,2300.0,2400.0,8.0
4046,scientific,n1,emergency,rural,voice,2300.0,2400.0,9.0
4047,scientific,n1,emergency,rural,data,2300.0,2400.0,8.0
1242,ordinary,n1,foggy,semi-urban,emergency,2300.0,2400.0,11.0
8770,educational,n1,rainy,rural,data,2300.0,2400.0,11.0
4062,ordinary,n1,rainy,urban,emergency,2300.0,2400.0,9.0
5903,educational,n1,sunny,rural,data,2300.0,2400.0,14.0
1247,emergency,n1,snowy,semi-urban,voice,2300.0,2400.0,12.0
1248,government,n1,snowy,rural,emergency,2300.0,2400.0,13.0
8762,educational,n1,emergency,semi-urban,video,2300.0,2400.0,7.0
8761,emergency,n1,snowy,urban,video,2300.0,2400.0,9.0
4056,educational,n1,sunny,rural,video,2300.0,2400.0,13.0
5913,emergency,n1,snowy,rural,video,2300.0,2400.0,11.0
4054,ordinary,n1,snowy,rural,voice,2300.0,2400.0,9.0
1256,ordinary,n1,cloudy,urban,video,2300.0,2400.0,8.0
4052,ordinary,n1,rainy,rural,voice,2300.0,2400.0,10.0
4051,scientific,n1,foggy,semi-urban,voice,2300.0,2400.0,11.0
8755,emergency,n1,snowy,rural,video,2300.0,2400.0,11.0
4063,educational,n1,sunny,rural,video,2300.0,2400.0,13.0
8603,educational,n1,rainy,rural,video,2300.0,2400.0,10.0
1393,ordinary,n1,sunny,rural,data,2300.0,2400.0,12.0
1394,ordinary,n1,sunny,semi-urban,data,2300.0,2400.0,11.0
6111,scientific,n1,emergency,urban,data,2300.0,2400.0,6.0
1528,emergency,n1,foggy,urban,data,2300.0,2400.0,12.0
3837,ordinary,n1,snowy,urban,data,2300.0,2400.0,6.0
8437,government,n1,snowy,urban,voice,2300.0,2400.0,10.0
1531,ordinary,n1,emergency,rural,data,2300.0,2400.0,7.0
1532,scientific,n1,sunny,urban,data,2300.0,2400.0,11.0
1523,emergency,n1,cloudy,semi-urban,data,2300.0,2400.0,14.0
6121,emergency,n1,snowy,urban,video,2300.0,2400.0,9.0
3831,emergency,n1,foggy,semi-urban,emergency,2300.0,2400.0,15.0
6130,government,n1,cloudy,rural,video,2300.0,2400.0,13.0
1539,government,n1,emergency,rural,emergency,2300.0,2400.0,12.0
3829,government,n1,snowy,semi-urban,voice,2300.0,2400.0,11.0
3828,scientific,n1,rainy,semi-urban,emergency,2300.0,2400.0,11.0
3827,emergency,n1,foggy,rural,data,2300.0,2400.0,14.0
8435,educational,n1,cloudy,rural,voice,2300.0,2400.0,14.0
1522,emergency,n1,rainy,semi-urban,video,2300.0,2400.0,11.0
8450,government,n1,rainy,urban,data,2300.0,2400.0,10.0
1520,ordinary,n1,snowy,urban,voice,2300.0,2400.0,7.0
3861,emergency,n1,foggy,semi-urban,emergency,2300.0,2400.0,15.0
3859,emergency,n1,snowy,semi-urban,video,2300.0,2400.0,10.0
8465,government,n1,rainy,semi-urban,emergency,2300.0,2400.0,13.0
6087,scientific,n1,rainy,urban,video,2300.0,2400.0,7.0
3856,educational,n1,rainy,semi-urban,data,2300.0,2400.0,10.0
1507,emergency,n1,cloudy,rural,voice,2300.0,2400.0,16.0
1508,scientific,n1,sunny,urban,video,2300.0,2400.0,10.0
8461,educational,n1,rainy,semi-urban,voice,2300.0,2400.0,11.0
6090,scientific,n1,cloudy,rural,emergency,2300.0,2400.0,14.0
3854,government,n1,emergency,rural,voice,2300.0,2400.0,11.0
6095,scientific,n1,sunny,rural,video,2300.0,2400.0,12.0
8456,government,n1,sunny,rural,video,2300.0,2400.0,14.0
3845,emergency,n1,sunny,rural,data,2300.0,2400.0,16.0
6109,educational,n1,cloudy,rural,voice,2300.0,2400.0,14.0
8451,ordinary,n1,emergency,urban,voice,2300.0,2400.0,6.0
8428,educational,n1,rainy,semi-urban,video,2300.0,2400.0,9.0
3863,educational,n1,sunny,semi-urban,voice,2300.0,2400.0,14.0
1544,educational,n1,cloudy,urban,voice,2300.0,2400.0,12.0
8423,educational,n1,foggy,semi-urban,emergency,2300.0,2400.0,13.0
3808,government,n1,foggy,urban,data,2300.0,2400.0,11.0
3806,government,n1,rainy,rural,emergency,2300.0,2400.0,14.0
3805,scientific,n1,rainy,semi-urban,data,2300.0,2400.0,9.0
1573,scientific,n1,foggy,urban,voice,2300.0,2400.0,10.0
3804,government,n1,emergency,semi-urban,emergency,2300.0,2400.0,11.0
1575,emergency,n1,sunny,rural,emergency,2300.0,2400.0,18.0
1567,ordinary,n1,cloudy,semi-urban,emergency,2300.0,2400.0,12.0
8399,scientific,n1,sunny,urban,video,2300.0,2400.0,10.0
8393,educational,n1,snowy,urban,emergency,2300.0,2400.0,10.0
8392,educational,n1,cloudy,semi-urban,emergency,2300.0,2400.0,14.0
3796,educational,n1,foggy,semi-urban,video,2300.0,2400.0,10.0
1585,government,n1,emergency,urban,emergency,2300.0,2400.0,10.0
1586,ordinary,n1,cloudy,semi-urban,data,2300.0,2400.0,10.0
1588,scientific,n1,rainy,urban,data,2300.0,2400.0,8.0
6148,educational,n1,emergency,urban,voice,2300.0,2400.0,8.0
8410,educational,n1,cloudy,urban,data,2300.0,2400.0,11.0
6143,ordinary,n1,cloudy,semi-urban,data,2300.0,2400.0,10.0
3813,emergency,n1,sunny,urban,emergency,2300.0,2400.0,16.0
1547,scientific,n1,emergency,urban,video,2300.0,2400.0,5.0
3823,ordinary,n1,cloudy,rural,data,2300.0,2400.0,11.0
1549,scientific,n1,foggy,semi-urban,data,2300.0,2400.0,10.0
3821,scientific,n1,cloudy,urban,emergency,2300.0,2400.0,12.0
1551,educational,n1,sunny,semi-urban,voice,2300.0,2400.0,14.0
8421,government,n1,rainy,urban,emergency,2300.0,2400.0,12.0
1554,scientific,n1,foggy,urban,data,2300.0,2400.0,9.0
1555,emergency,n1,cloudy,semi-urban,emergency,2300.0,2400.0,16.0
6140,ordinary,n1,cloudy,urban,video,2300.0,2400.0,8.0
6141,scientific,n1,sunny,urban,emergency,2300.0,2400.0,13.0
1558,emergency,n1,emergency,semi-urban,data,2300.0,2400.0,10.0
3814,scientific,n1,foggy,rural,data,2300.0,2400.0,11.0
8416,government,n1,snowy,semi-urban,data,2300.0,2400.0,10.0
1561,government,n1,cloudy,semi-urban,video,2300.0,2400.0,12.0
8412,emergency,n1,foggy,semi-urban,video,2300.0,2400.0,12.0
6133,government,n1,emergency,urban,data,2300.0,2400.0,8.0
3865,scientific,n1,sunny,rural,emergency,2300.0,2400.0,15.0
1495,scientific,n1,sunny,semi-urban,voice,2300.0,2400.0,13.0
8477,educational,n1,foggy,urban,data,2300.0,2400.0,10.0
6037,scientific,n1,foggy,semi-urban,video,2300.0,2400.0,9.0
1424,government,n1,cloudy,rural,data,2300.0,2400.0,14.0
6040,ordinary,n1,sunny,urban,video,2300.0,2400.0,9.0
3909,scientific,n1,snowy,semi-urban,data,2300.0,2400.0,8.0
8565,ordinary,n1,foggy,urban,emergency,2300.0,2400.0,10.0
8563,government,n1,sunny,urban,voice,2300.0,2400.0,14.0
1422,emergency,n1,emergency,semi-urban,emergency,2300.0,2400.0,12.0
3906,ordinary,n1,cloudy,semi-urban,emergency,2300.0,2400.0,12.0
1437,educational,n1,rainy,urban,voice,2300.0,2400.0,10.0
1439,scientific,n1,foggy,semi-urban,emergency,2300.0,2400.0,12.0
3901,emergency,n1,rainy,urban,video,2300.0,2400.0,10.0
6047,ordinary,n1,emergency,semi-urban,video,2300.0,2400.0,5.0
8555,educational,n1,rainy,rural,video,2300.0,2400.0,10.0
3899,ordinary,n1,sunny,urban,voice,2300.0,2400.0,11.0
8558,educational,n1,foggy,urban,voice,2300.0,2400.0,11.0
6033,emergency,n1,foggy,urban,data,2300.0,2400.0,12.0
1417,ordinary,n1,snowy,rural,video,2300.0,2400.0,7.0
3919,emergency,n1,snowy,urban,video,2300.0,2400.0,9.0
8602,government,n1,cloudy,semi-urban,video,2300.0,2400.0,12.0
8597,ordinary,n1,snowy,semi-urban,data,2300.0,2400.0,7.0
8592,government,n1,foggy,semi-urban,video,2300.0,2400.0,11.0
1401,emergency,n1,cloudy,urban,emergency,2300.0,2400.0,15.0
8590,scientific,n1,emergency,rural,video,2300.0,2400.0,7.0
1403,emergency,n1,snowy,semi-urban,data,2300.0,2400.0,11.0
1404,emergency,n1,sunny,rural,voice,2300.0,2400.0,17.0
8589,emergency,n1,snowy,rural,voice,2300.0,2400.0,13.0
3928,scientific,n1,rainy,urban,data,2300.0,2400.0,8.0
8586,government,n1,emergency,semi-urban,data,2300.0,2400.0,9.0
3927,government,n1,foggy,urban,video,2300.0,2400.0,10.0
6026,government,n1,foggy,rural,emergency,2300.0,2400.0,15.0
6031,ordinary,n1,snowy,urban,video,2300.0,2400.0,5.0
3922,ordinary,n1,foggy,urban,emergency,2300.0,2400.0,10.0
3920,scientific,n1,foggy,rural,data,2300.0,2400.0,11.0
6051,ordinary,n1,foggy,semi-urban,data,2300.0,2400.0,9.0
1446,emergency,n1,foggy,rural,voice,2300.0,2400.0,15.0
8542,emergency,n1,cloudy,rural,video,2300.0,2400.0,14.0
1448,educational,n1,rainy,urban,video,2300.0,2400.0,8.0
8507,government,n1,sunny,urban,video,2300.0,2400.0,12.0
3878,scientific,n1,foggy,rural,data,2300.0,2400.0,11.0
1477,ordinary,n1,foggy,rural,voice,2300.0,2400.0,11.0
8502,ordinary,n1,foggy,rural,voice,2300.0,2400.0,11.0
3876,ordinary,n1,emergency,rural,data,2300.0,2400.0,7.0
8492,educational,n1,cloudy,semi-urban,voice,2300.0,2400.0,13.0
1482,ordinary,n1,rainy,semi-urban,data,2300.0,2400.0,8.0
8491,ordinary,n1,rainy,urban,voice,2300.0,2400.0,8.0
3875,educational,n1,emergency,urban,emergency,2300.0,2400.0,9.0
1485,emergency,n1,sunny,urban,data,2300.0,2400.0,14.0
8488,ordinary,n1,emergency,rural,data,2300.0,2400.0,7.0
1487,educational,n1,cloudy,rural,video,2300.0,2400.0,12.0
3874,educational,n1,rainy,semi-urban,video,2300.0,2400.0,9.0
6075,ordinary,n1,sunny,urban,emergency,2300.0,2400.0,12.0
6078,emergency,n1,foggy,urban,video,2300.0,2400.0,11.0
8511,government,n1,rainy,semi-urban,video,2300.0,2400.0,10.0
3470,ordinary,n1,cloudy,urban,video,2300.0,2400.0,8.0
1471,emergency,n1,cloudy,rural,video,2300.0,2400.0,14.0
3882,emergency,n1,cloudy,rural,data,2300.0,2400.0,15.0
8536,scientific,n1,foggy,rural,voice,2300.0,2400.0,12.0
8535,emergency,n1,sunny,semi-urban,emergency,2300.0,2400.0,17.0
6059,ordinary,n1,emergency,urban,emergency,2300.0,2400.0,7.0
8531,scientific,n1,snowy,urban,voice,2300.0,2400.0,8.0
1455,emergency,n1,cloudy,urban,data,2300.0,2400.0,13.0
3891,educational,n1,cloudy,rural,video,2300.0,2400.0,12.0
8528,educational,n1,emergency,urban,voice,2300.0,2400.0,8.0
3890,educational,n1,sunny,semi-urban,data,2300.0,2400.0,13.0
6063,educational,n1,emergency,rural,emergency,2300.0,2400.0,11.0
3886,scientific,n1,foggy,semi-urban,data,2300.0,2400.0,10.0
1463,government,n1,emergency,rural,emergency,2300.0,2400.0,12.0
8521,government,n1,rainy,rural,data,2300.0,2400.0,12.0
1466,government,n1,sunny,urban,data,2300.0,2400.0,13.0
6067,emergency,n1,snowy,rural,data,2300.0,2400.0,12.0
3883,government,n1,rainy,rural,video,2300.0,2400.0,11.0
8513,scientific,n1,cloudy,rural,voice,2300.0,2400.0,13.0
1998,government,n1,sunny,semi-urban,data,2300.0,2400.0,14.0
7986,ordinary,n1,foggy,semi-urban,data,2300.0,2400.0,9.0
6488,ordinary,n1,sunny,semi-urban,voice,2300.0,2400.0,12.0
2558,emergency,n1,rainy,urban,video,2300.0,2400.0,10.0
3038,emergency,n1,sunny,rural,video,2300.0,2400.0,15.0
7415,scientific,n1,rainy,semi-urban,emergency,2300.0,2400.0,11.0
6932,emergency,n1,foggy,rural,video,2300.0,2400.0,13.0
3036,emergency,n1,snowy,rural,emergency,2300.0,2400.0,14.0
6934,emergency,n1,sunny,semi-urban,emergency,2300.0,2400.0,17.0
6928,scientific,n1,foggy,semi-urban,video,2300.0,2400.0,9.0
7407,scientific,n1,snowy,urban,video,2300.0,2400.0,6.0
7405,government,n1,snowy,rural,emergency,2300.0,2400.0,13.0
6938,ordinary,n1,snowy,rural,emergency,2300.0,2400.0,10.0
2571,ordinary,n1,rainy,urban,voice,2300.0,2400.0,8.0
7400,educational,n1,snowy,semi-urban,emergency,2300.0,2400.0,11.0
3030,scientific,n1,cloudy,semi-urban,voice,2300.0,2400.0,12.0
6942,government,n1,cloudy,semi-urban,voice,2300.0,2400.0,14.0
2566,ordinary,n1,cloudy,urban,video,2300.0,2400.0,8.0
3044,emergency,n1,foggy,rural,data,2300.0,2400.0,14.0
6923,ordinary,n1,rainy,semi-urban,video,2300.0,2400.0,7.0
2554,government,n1,foggy,semi-urban,data,2300.0,2400.0,12.0
2533,ordinary,n1,emergency,rural,video,2300.0,2400.0,6.0
3061,educational,n1,rainy,urban,data,2300.0,2400.0,9.0
7442,scientific,n1,emergency,rural,emergency,2300.0,2400.0,10.0
3060,educational,n1,emergency,rural,emergency,2300.0,2400.0,11.0
3059,ordinary,n1,cloudy,urban,video,2300.0,2400.0,8.0
3058,government,n1,foggy,semi-urban,data,2300.0,2400.0,12.0
2539,educational,n1,snowy,urban,emergency,2300.0,2400.0,10.0
2540,government,n1,foggy,semi-urban,video,2300.0,2400.0,11.0
2541,emergency,n1,cloudy,semi-urban,voice,2300.0,2400.0,15.0
6912,government,n1,snowy,urban,video,2300.0,2400.0,8.0
2543,scientific,n1,snowy,urban,data,2300.0,2400.0,7.0
2544,emergency,n1,cloudy,semi-urban,data,2300.0,2400.0,14.0
6914,scientific,n1,rainy,rural,emergency,2300.0,2400.0,12.0
7432,educational,n1,emergency,urban,video,2300.0,2400.0,6.0
6922,government,n1,rainy,urban,emergency,2300.0,2400.0,12.0
2575,educational,n1,snowy,rural,emergency,2300.0,2400.0,12.0
7445,educational,n1,emergency,semi-urban,data,2300.0,2400.0,8.0
2576,government,n1,rainy,semi-urban,emergency,2300.0,2400.0,13.0
2578,ordinary,n1,foggy,urban,video,2300.0,2400.0,7.0
2601,government,n1,cloudy,rural,voice,2300.0,2400.0,15.0
2602,scientific,n1,emergency,urban,video,2300.0,2400.0,5.0
6959,educational,n1,snowy,semi-urban,data,2300.0,2400.0,9.0
6960,government,n1,cloudy,urban,video,2300.0,2400.0,11.0
6964,ordinary,n1,emergency,rural,emergency,2300.0,2400.0,9.0
6965,educational,n1,foggy,semi-urban,emergency,2300.0,2400.0,13.0
7382,educational,n1,foggy,urban,voice,2300.0,2400.0,11.0
7378,educational,n1,rainy,rural,data,2300.0,2400.0,11.0
3006,government,n1,sunny,semi-urban,video,2300.0,2400.0,13.0
3005,emergency,n1,snowy,urban,data,2300.0,2400.0,10.0
3004,government,n1,foggy,rural,voice,2300.0,2400.0,14.0
2613,government,n1,cloudy,semi-urban,emergency,2300.0,2400.0,15.0
3002,emergency,n1,rainy,rural,emergency,2300.0,2400.0,15.0
6971,emergency,n1,emergency,semi-urban,data,2300.0,2400.0,10.0
7377,scientific,n1,rainy,semi-urban,voice,2300.0,2400.0,10.0
3016,ordinary,n1,sunny,semi-urban,voice,2300.0,2400.0,12.0
6954,government,n1,sunny,rural,voice,2300.0,2400.0,16.0
7384,ordinary,n1,cloudy,rural,voice,2300.0,2400.0,12.0
2579,emergency,n1,cloudy,semi-urban,video,2300.0,2400.0,13.0
2580,ordinary,n1,snowy,urban,data,2300.0,2400.0,6.0
2581,ordinary,n1,cloudy,rural,voice,2300.0,2400.0,12.0
3027,ordinary,n1,rainy,rural,video,2300.0,2400.0,8.0
7392,emergency,n1,rainy,semi-urban,data,2300.0,2400.0,12.0
2584,ordinary,n1,cloudy,rural,voice,2300.0,2400.0,12.0
2585,government,n1,snowy,urban,voice,2300.0,2400.0,10.0
2586,government,n1,foggy,rural,data,2300.0,2400.0,13.0
6945,emergency,n1,emergency,urban,data,2300.0,2400.0,9.0
3024,educational,n1,rainy,urban,emergency,2300.0,2400.0,11.0
2589,educational,n1,foggy,rural,video,2300.0,2400.0,11.0
6950,scientific,n1,emergency,semi-urban,emergency,2300.0,2400.0,9.0
2591,government,n1,sunny,rural,data,2300.0,2400.0,15.0
3022,educational,n1,foggy,urban,emergency,2300.0,2400.0,12.0
6951,emergency,n1,snowy,rural,voice,2300.0,2400.0,13.0
6943,government,n1,snowy,semi-urban,video,2300.0,2400.0,9.0
2617,government,n1,snowy,rural,emergency,2300.0,2400.0,13.0
3062,ordinary,n1,snowy,rural,video,2300.0,2400.0,7.0
3070,government,n1,foggy,rural,data,2300.0,2400.0,13.0
3121,ordinary,n1,sunny,rural,voice,2300.0,2400.0,13.0
3118,government,n1,rainy,semi-urban,video,2300.0,2400.0,10.0
6850,scientific,n1,rainy,semi-urban,emergency,2300.0,2400.0,11.0
6851,emergency,n1,snowy,urban,emergency,2300.0,2400.0,12.0
2459,emergency,n1,snowy,semi-urban,data,2300.0,2400.0,11.0
6853,government,n1,cloudy,semi-urban,video,2300.0,2400.0,12.0
2451,scientific,n1,cloudy,semi-urban,video,2300.0,2400.0,10.0
7519,ordinary,n1,foggy,rural,video,2300.0,2400.0,9.0
7516,ordinary,n1,sunny,rural,video,2300.0,2400.0,11.0
3110,government,n1,sunny,urban,voice,2300.0,2400.0,14.0
7513,educational,n1,rainy,urban,video,2300.0,2400.0,8.0
7512,educational,n1,snowy,rural,video,2300.0,2400.0,9.0
7510,ordinary,n1,snowy,rural,voice,2300.0,2400.0,9.0
2472,ordinary,n1,cloudy,rural,voice,2300.0,2400.0,12.0
7517,emergency,n1,snowy,urban,data,2300.0,2400.0,10.0
7529,government,n1,emergency,semi-urban,emergency,2300.0,2400.0,11.0
2449,government,n1,snowy,urban,data,2300.0,2400.0,9.0
2448,government,n1,cloudy,semi-urban,data,2300.0,2400.0,13.0
6810,government,n1,emergency,urban,emergency,2300.0,2400.0,10.0
2425,emergency,n1,cloudy,semi-urban,emergency,2300.0,2400.0,16.0
6811,emergency,n1,foggy,semi-urban,emergency,2300.0,2400.0,15.0
3141,ordinary,n1,rainy,semi-urban,emergency,2300.0,2400.0,10.0
2433,educational,n1,cloudy,rural,emergency,2300.0,2400.0,15.0
3138,emergency,n1,snowy,semi-urban,voice,2300.0,2400.0,12.0
6821,government,n1,foggy,urban,emergency,2300.0,2400.0,13.0
6825,government,n1,foggy,urban,video,2300.0,2400.0,10.0
6832,scientific,n1,rainy,semi-urban,voice,2300.0,2400.0,10.0
3129,government,n1,foggy,rural,emergency,2300.0,2400.0,15.0
6834,government,n1,sunny,urban,data,2300.0,2400.0,13.0
7538,scientific,n1,rainy,urban,video,2300.0,2400.0,7.0
6838,emergency,n1,sunny,urban,voice,2300.0,2400.0,15.0
7534,emergency,n1,cloudy,rural,video,2300.0,2400.0,14.0
7530,government,n1,foggy,rural,data,2300.0,2400.0,13.0
6860,government,n1,sunny,semi-urban,video,2300.0,2400.0,13.0
6908,scientific,n1,cloudy,rural,video,2300.0,2400.0,11.0
2475,emergency,n1,snowy,rural,voice,2300.0,2400.0,13.0
6864,government,n1,rainy,rural,data,2300.0,2400.0,12.0
7468,emergency,n1,emergency,urban,video,2300.0,2400.0,8.0
2506,educational,n1,cloudy,semi-urban,video,2300.0,2400.0,11.0
2509,government,n1,cloudy,rural,data,2300.0,2400.0,14.0
6885,government,n1,cloudy,rural,emergency,2300.0,2400.0,16.0
6890,educational,n1,snowy,urban,data,2300.0,2400.0,8.0
2513,government,n1,cloudy,rural,data,2300.0,2400.0,14.0
6881,scientific,n1,sunny,urban,data,2300.0,2400.0,11.0
2514,educational,n1,emergency,urban,video,2300.0,2400.0,6.0
7461,ordinary,n1,snowy,semi-urban,video,2300.0,2400.0,6.0
7460,ordinary,n1,cloudy,urban,emergency,2300.0,2400.0,11.0
7459,ordinary,n1,rainy,semi-urban,emergency,2300.0,2400.0,10.0
7457,ordinary,n1,cloudy,urban,data,2300.0,2400.0,9.0
3074,scientific,n1,emergency,semi-urban,video,2300.0,2400.0,6.0
3073,educational,n1,rainy,semi-urban,video,2300.0,2400.0,9.0
6892,ordinary,n1,rainy,urban,data,2300.0,2400.0,7.0
2503,educational,n1,sunny,urban,data,2300.0,2400.0,12.0
6880,scientific,n1,emergency,urban,video,2300.0,2400.0,5.0
3089,educational,n1,cloudy,urban,voice,2300.0,2400.0,12.0
6866,government,n1,snowy,semi-urban,voice,2300.0,2400.0,11.0
6867,ordinary,n1,foggy,urban,voice,2300.0,2400.0,9.0
3096,educational,n1,rainy,rural,video,2300.0,2400.0,10.0
2484,government,n1,foggy,rural,voice,2300.0,2400.0,14.0
2485,ordinary,n1,rainy,rural,emergency,2300.0,2400.0,11.0
2486,ordinary,n1,emergency,semi-urban,voice,2300.0,2400.0,7.0
7489,ordinary,n1,cloudy,semi-urban,voice,2300.0,2400.0,11.0
7487,government,n1,snowy,rural,emergency,2300.0,2400.0,13.0
2489,ordinary,n1,cloudy,rural,voice,2300.0,2400.0,12.0
2490,ordinary,n1,rainy,urban,voice,2300.0,2400.0,8.0
7484,educational,n1,rainy,rural,video,2300.0,2400.0,10.0
3095,scientific,n1,sunny,rural,video,2300.0,2400.0,12.0
7481,scientific,n1,sunny,rural,data,2300.0,2400.0,13.0
2496,ordinary,n1,cloudy,rural,emergency,2300.0,2400.0,13.0
4997,government,n1,rainy,semi-urban,voice,2300.0,2400.0,12.0
2476,ordinary,n1,snowy,rural,video,2300.0,2400.0,7.0
7372,ordinary,n1,snowy,urban,voice,2300.0,2400.0,7.0
7370,emergency,n1,rainy,urban,voice,2300.0,2400.0,12.0
2622,emergency,n1,cloudy,rural,voice,2300.0,2400.0,16.0
7086,scientific,n1,emergency,rural,data,2300.0,2400.0,8.0
7088,scientific,n1,sunny,rural,voice,2300.0,2400.0,14.0
7090,government,n1,cloudy,urban,video,2300.0,2400.0,11.0
7199,government,n1,snowy,rural,emergency,2300.0,2400.0,13.0
2888,scientific,n1,cloudy,urban,video,2300.0,2400.0,9.0
7091,scientific,n1,foggy,urban,voice,2300.0,2400.0,10.0
7085,emergency,n1,foggy,semi-urban,emergency,2300.0,2400.0,15.0
2886,scientific,n1,cloudy,semi-urban,data,2300.0,2400.0,11.0
2774,educational,n1,snowy,semi-urban,voice,2300.0,2400.0,10.0
7098,government,n1,emergency,semi-urban,video,2300.0,2400.0,8.0
2778,ordinary,n1,cloudy,semi-urban,video,2300.0,2400.0,9.0
2779,scientific,n1,sunny,rural,video,2300.0,2400.0,12.0
7189,scientific,n1,sunny,urban,video,2300.0,2400.0,10.0
7188,scientific,n1,sunny,urban,data,2300.0,2400.0,11.0
2885,government,n1,rainy,rural,emergency,2300.0,2400.0,14.0
2763,ordinary,n1,cloudy,semi-urban,data,2300.0,2400.0,10.0
7083,scientific,n1,rainy,semi-urban,emergency,2300.0,2400.0,11.0
7205,ordinary,n1,rainy,rural,voice,2300.0,2400.0,10.0
7064,scientific,n1,emergency,semi-urban,video,2300.0,2400.0,6.0
2909,scientific,n1,foggy,semi-urban,emergency,2300.0,2400.0,12.0
7067,educational,n1,foggy,rural,voice,2300.0,2400.0,13.0
7068,educational,n1,rainy,urban,video,2300.0,2400.0,8.0
7069,government,n1,cloudy,urban,voice,2300.0,2400.0,13.0
2746,ordinary,n1,sunny,semi-urban,voice,2300.0,2400.0,12.0
7222,emergency,n1,foggy,urban,video,2300.0,2400.0,11.0
2899,ordinary,n1,rainy,semi-urban,voice,2300.0,2400.0,9.0
2751,scientific,n1,snowy,urban,video,2300.0,2400.0,6.0
7212,ordinary,n1,rainy,rural,video,2300.0,2400.0,8.0
7211,scientific,n1,emergency,urban,emergency,2300.0,2400.0,8.0
