cbsd_id,type,band,weather,density,traffic
717,ordinary,n2,snowy,semi-urban,voice
718,educational,n5,snowy,rural,voice
719,emergency,n2,foggy,urban,voice
720,government,n4,emergency,semi-urban,data
721,educational,n2,emergency,urban,video
722,government,n2,rainy,urban,data
723,scientific,n2,emergency,semi-urban,data
724,ordinary,n1,snowy,urban,voice
725,scientific,n4,sunny,rural,video
726,emergency,n1,emergency,urban,video
727,educational,n1,foggy,semi-urban,voice
728,ordinary,n1,cloudy,rural,voice
729,educational,n1,cloudy,semi-urban,data
730,educational,n5,rainy,rural,data
731,scientific,n3,emergency,urban,data
732,scientific,n5,foggy,urban,video
733,ordinary,n2,cloudy,rural,emergency
734,ordinary,n3,foggy,urban,data
735,ordinary,n5,cloudy,rural,video
736,emergency,n3,rainy,semi-urban,data
737,government,n1,emergency,semi-urban,voice
738,emergency,n4,snowy,rural,data
739,government,n5,rainy,semi-urban,emergency
740,educational,n4,rainy,urban,voice
741,educational,n2,emergency,urban,emergency
742,educational,n5,cloudy,semi-urban,emergency
743,ordinary,n3,snowy,urban,data
744,educational,n5,snowy,rural,video
745,educational,n3,foggy,rural,video
746,educational,n3,foggy,semi-urban,video
747,ordinary,n4,cloudy,semi-urban,voice
748,educational,n2,cloudy,semi-urban,emergency
749,government,n2,foggy,rural,video
750,scientific,n1,foggy,rural,emergency
751,emergency,n1,sunny,rural,voice
752,scientific,n4,emergency,semi-urban,voice
753,scientific,n2,emergency,urban,video
754,ordinary,n2,cloudy,rural,data
755,educational,n1,sunny,rural,data
756,ordinary,n4,sunny,semi-urban,data
757,government,n2,foggy,urban,video
758,government,n1,cloudy,urban,data
759,educational,n1,sunny,urban,voice
760,educational,n4,rainy,rural,video
761,government,n4,emergency,semi-urban,video
762,government,n5,snowy,semi-urban,emergency
763,scientific,n1,rainy,rural,emergency
764,educational,n3,foggy,semi-urban,data
765,emergency,n3,rainy,semi-urban,voice
766,government,n5,sunny,semi-urban,emergency
767,scientific,n3,sunny,semi-urban,data
768,emergency,n3,emergency,semi-urban,voice
769,government,n1,rainy,rural,data
770,emergency,n5,snowy,rural,emergency
771,educational,n4,sunny,rural,data
772,ordinary,n2,snowy,urban,data
773,educational,n5,rainy,urban,video
774,government,n4,cloudy,rural,emergency
775,scientific,n5,rainy,semi-urban,data
776,government,n3,cloudy,semi-urban,emergency
777,government,n1,sunny,semi-urban,emergency
778,emergency,n2,sunny,urban,voice
779,ordinary,n4,cloudy,semi-urban,data
780,scientific,n4,cloudy,urban,data
781,government,n2,emergency,urban,voice
782,emergency,n3,emergency,urban,emergency
783,scientific,n5,rainy,semi-urban,voice
784,government,n2,rainy,semi-urban,video
785,emergency,n2,emergency,rural,video
786,educational,n4,cloudy,rural,video
787,ordinary,n3,cloudy,rural,video
788,ordinary,n4,emergency,rural,voice
789,emergency,n5,snowy,urban,emergency
790,scientific,n5,cloudy,urban,voice
791,educational,n5,sunny,semi-urban,video
792,educational,n4,rainy,semi-urban,data
793,ordinary,n4,sunny,semi-urban,voice
794,emergency,n3,rainy,rural,emergency
795,government,n5,rainy,semi-urban,video
796,government,n1,cloudy,rural,voice
797,educational,n4,cloudy,urban,voice
798,educational,n4,snowy,rural,voice
799,government,n5,emergency,rural,emergency
800,government,n3,snowy,urban,video
801,emergency,n4,rainy,semi-urban,video
802,ordinary,n2,sunny,urban,emergency
803,ordinary,n5,foggy,urban,emergency
804,ordinary,n4,cloudy,urban,emergency
805,ordinary,n5,sunny,semi-urban,emergency
806,emergency,n1,emergency,semi-urban,voice
807,educational,n2,sunny,rural,emergency
808,educational,n4,sunny,semi-urban,emergency
809,ordinary,n2,emergency,semi-urban,voice
810,emergency,n3,foggy,urban,data
811,emergency,n3,sunny,semi-urban,voice
812,ordinary,n5,emergency,semi-urban,data
813,educational,n3,cloudy,rural,data
814,educational,n5,rainy,semi-urban,video
815,ordinary,n1,foggy,rural,voice
816,educational,n1,sunny,rural,voice
817,emergency,n4,foggy,urban,video
818,ordinary,n2,foggy,rural,voice
819,educational,n5,snowy,semi-urban,video
820,scientific,n4,rainy,rural,voice
821,emergency,n5,rainy,semi-urban,emergency
822,ordinary,n4,cloudy,rural,emergency
823,scientific,n3,cloudy,semi-urban,voice
824,ordinary,n5,foggy,semi-urban,voice
825,ordinary,n3,sunny,semi-urban,video
826,ordinary,n1,emergency,rural,video
827,scientific,n1,sunny,urban,video
828,scientific,n5,snowy,semi-urban,voice
829,scientific,n1,rainy,urban,data
830,ordinary,n3,cloudy,urban,data
831,educational,n1,snowy,rural,video
832,emergency,n1,sunny,semi-urban,data
833,scientific,n5,snowy,semi-urban,data
834,ordinary,n1,cloudy,urban,data
835,emergency,n1,foggy,semi-urban,video
836,government,n4,rainy,rural,video
837,government,n1,rainy,rural,video
838,emergency,n4,rainy,rural,voice
839,government,n5,cloudy,rural,voice
840,ordinary,n1,sunny,semi-urban,emergency
841,educational,n3,cloudy,semi-urban,video
842,government,n3,foggy,semi-urban,voice
843,emergency,n1,rainy,urban,data
844,emergency,n4,emergency,semi-urban,voice
845,scientific,n1,snowy,urban,data
846,scientific,n1,emergency,semi-urban,voice
847,ordinary,n1,sunny,urban,video
848,ordinary,n5,sunny,semi-urban,emergency
849,educational,n4,rainy,rural,data
850,emergency,n3,sunny,rural,voice
851,emergency,n1,sunny,rural,emergency
852,government,n4,sunny,urban,data
853,scientific,n3,cloudy,semi-urban,emergency
854,ordinary,n1,cloudy,urban,video
855,scientific,n1,sunny,semi-urban,video
856,government,n4,rainy,urban,video
857,scientific,n3,emergency,urban,voice
858,scientific,n4,snowy,semi-urban,video
859,educational,n3,rainy,rural,data
860,ordinary,n4,cloudy,urban,voice
861,educational,n3,rainy,urban,video
862,emergency,n3,foggy,urban,video
863,scientific,n3,sunny,urban,video
864,scientific,n3,sunny,semi-urban,voice
865,emergency,n1,sunny,rural,voice
866,emergency,n5,foggy,semi-urban,data
867,emergency,n1,cloudy,semi-urban,voice
868,government,n3,rainy,urban,video
869,government,n2,sunny,rural,voice
870,government,n2,snowy,semi-urban,data
871,scientific,n3,cloudy,semi-urban,emergency
872,educational,n5,foggy,urban,emergency
873,scientific,n3,foggy,rural,voice
874,emergency,n3,sunny,urban,voice
875,government,n5,sunny,semi-urban,data
876,emergency,n4,cloudy,semi-urban,voice
877,ordinary,n4,foggy,rural,data
878,emergency,n3,sunny,semi-urban,video
879,ordinary,n5,rainy,rural,video
880,emergency,n3,snowy,semi-urban,video
881,government,n4,cloudy,semi-urban,voice
882,ordinary,n4,foggy,semi-urban,emergency
883,emergency,n4,sunny,rural,data
884,scientific,n5,foggy,semi-urban,voice
885,government,n2,rainy,rural,voice
886,ordinary,n5,snowy,semi-urban,voice
887,ordinary,n4,foggy,urban,video
888,educational,n1,rainy,rural,data
889,ordinary,n2,cloudy,rural,emergency
890,emergency,n5,rainy,urban,video
891,ordinary,n3,cloudy,urban,video
892,educational,n1,rainy,urban,video
893,ordinary,n1,rainy,semi-urban,voice
894,emergency,n1,sunny,semi-urban,emergency
895,educational,n3,rainy,urban,voice
896,ordinary,n3,snowy,urban,voice
897,educational,n2,foggy,rural,video
898,educational,n2,sunny,urban,emergency
899,government,n4,emergency,urban,voice
900,emergency,n2,emergency,rural,emergency
901,emergency,n1,sunny,semi-urban,video
902,scientific,n1,rainy,urban,data
903,government,n2,foggy,urban,data
904,ordinary,n1,rainy,semi-urban,voice
905,government,n3,rainy,urban,emergency
906,government,n5,cloudy,urban,video
907,emergency,n4,rainy,rural,voice
908,scientific,n4,rainy,semi-urban,data
909,educational,n5,emergency,semi-urban,video
910,ordinary,n2,cloudy,rural,emergency
911,government,n5,snowy,semi-urban,emergency
912,ordinary,n5,foggy,semi-urban,video
913,ordinary,n3,rainy,rural,data
914,government,n2,rainy,semi-urban,data
915,government,n4,foggy,semi-urban,data
916,emergency,n4,snowy,semi-urban,video
917,scientific,n2,cloudy,semi-urban,voice
918,government,n5,sunny,urban,video
919,scientific,n3,cloudy,rural,data
920,emergency,n1,sunny,rural,video
921,educational,n4,sunny,urban,data
922,ordinary,n5,foggy,rural,video
923,educational,n5,snowy,rural,video
924,educational,n4,snowy,rural,emergency
925,emergency,n2,rainy,rural,voice
926,scientific,n3,snowy,semi-urban,video
927,scientific,n1,rainy,urban,video
928,ordinary,n5,sunny,urban,video
929,ordinary,n5,sunny,rural,video
930,government,n5,emergency,semi-urban,emergency
931,emergency,n4,foggy,rural,voice
932,government,n2,cloudy,urban,data
933,scientific,n1,emergency,semi-urban,data
934,educational,n1,emergency,semi-urban,data
935,ordinary,n4,foggy,urban,data
936,emergency,n1,foggy,urban,voice
937,government,n2,emergency,rural,emergency
938,emergency,n3,rainy,urban,voice
939,government,n1,rainy,semi-urban,video
940,educational,n2,foggy,urban,voice
941,emergency,n5,snowy,semi-urban,data
942,government,n4,sunny,semi-urban,emergency
943,educational,n4,snowy,semi-urban,video
944,emergency,n1,sunny,urban,data
945,government,n3,foggy,urban,voice
946,ordinary,n3,emergency,rural,video
947,ordinary,n2,emergency,rural,voice
948,scientific,n2,snowy,rural,emergency
949,ordinary,n2,snowy,semi-urban,voice
950,emergency,n2,cloudy,urban,data
951,emergency,n1,snowy,semi-urban,data
952,emergency,n3,sunny,rural,data
953,ordinary,n5,sunny,rural,video
954,ordinary,n4,sunny,semi-urban,data
955,emergency,n2,snowy,urban,video
956,emergency,n4,emergency,semi-urban,video
957,emergency,n1,emergency,urban,video
958,emergency,n5,foggy,rural,video
959,emergency,n5,sunny,semi-urban,emergency
960,emergency,n1,rainy,urban,data
961,scientific,n2,rainy,semi-urban,voice
962,ordinary,n4,snowy,urban,voice
963,educational,n3,foggy,rural,data
964,educational,n2,cloudy,rural,video
965,emergency,n4,sunny,urban,data
966,scientific,n1,emergency,rural,emergency
967,scientific,n4,rainy,rural,voice
968,ordinary,n1,snowy,rural,emergency
969,government,n1,emergency,semi-urban,voice
970,educational,n5,foggy,rural,data
971,scientific,n1,foggy,semi-urban,data
972,ordinary,n5,snowy,urban,emergency
973,government,n2,rainy,semi-urban,emergency
974,emergency,n5,emergency,semi-urban,emergency
975,educational,n3,rainy,urban,voice
976,ordinary,n5,sunny,urban,emergency
977,ordinary,n4,rainy,rural,voice
978,emergency,n1,emergency,rural,video
979,emergency,n2,snowy,rural,voice
980,emergency,n1,snowy,semi-urban,emergency
981,emergency,n5,rainy,rural,video
982,ordinary,n1,sunny,semi-urban,video
983,government,n3,cloudy,urban,video
984,educational,n4,foggy,semi-urban,emergency
985,emergency,n1,cloudy,semi-urban,data
986,government,n4,rainy,rural,voice
987,educational,n3,cloudy,urban,video
988,emergency,n5,cloudy,semi-urban,data
989,government,n2,foggy,urban,voice
990,emergency,n2,cloudy,semi-urban,emergency
991,scientific,n4,sunny,rural,emergency
992,emergency,n5,snowy,rural,data
993,emergency,n1,rainy,rural,video
994,government,n1,emergency,semi-urban,emergency
995,emergency,n1,emergency,semi-urban,emergency
996,government,n1,emergency,rural,emergency
997,government,n1,rainy,rural,video
998,educational,n5,foggy,rural,video
999,government,n1,cloudy,semi-urban,emergency
1000,educational,n4,emergency,rural,emergency
1001,government,n3,foggy,urban,data
1002,educational,n4,rainy,semi-urban,emergency
1003,educational,n3,emergency,rural,data
1004,emergency,n3,emergency,rural,data
1005,ordinary,n3,snowy,rural,voice
1006,emergency,n1,rainy,semi-urban,voice
1007,educational,n3,sunny,rural,emergency
1008,government,n4,cloudy,urban,voice
1009,emergency,n5,emergency,semi-urban,video
1010,emergency,n1,snowy,rural,voice
1011,scientific,n2,foggy,rural,video
1012,educational,n1,cloudy,urban,video
1013,educational,n5,sunny,rural,voice
1014,scientific,n4,cloudy,urban,data
1015,scientific,n3,foggy,rural,emergency
1016,government,n2,emergency,rural,voice
1017,emergency,n4,snowy,semi-urban,emergency
1018,government,n2,cloudy,semi-urban,voice
1019,emergency,n5,foggy,rural,emergency
1020,scientific,n5,rainy,urban,video
1021,emergency,n2,rainy,semi-urban,video
1022,educational,n1,rainy,urban,video
1023,government,n1,rainy,rural,data
1024,emergency,n3,snowy,urban,video
1025,educational,n2,emergency,rural,video
1026,educational,n5,sunny,rural,data
1027,government,n1,foggy,rural,emergency
1028,government,n4,snowy,urban,data
1029,government,n5,cloudy,semi-urban,data
1030,educational,n5,rainy,semi-urban,video
1031,scientific,n4,foggy,semi-urban,data
1032,ordinary,n1,sunny,urban,video
1033,government,n2,sunny,semi-urban,emergency
1034,educational,n3,foggy,semi-urban,video
1035,scientific,n1,snowy,rural,voice
1036,educational,n1,rainy,urban,voice
1037,emergency,n5,rainy,semi-urban,emergency
1038,ordinary,n5,snowy,rural,emergency
1039,ordinary,n1,foggy,semi-urban,emergency
1040,scientific,n3,rainy,urban,emergency
1041,ordinary,n2,rainy,urban,video
1042,educational,n3,emergency,semi-urban,video
1043,emergency,n1,cloudy,semi-urban,emergency
1044,government,n1,foggy,urban,data
1045,educational,n3,rainy,semi-urban,video
1046,educational,n4,snowy,semi-urban,data
1047,ordinary,n4,foggy,rural,video
1048,educational,n2,foggy,rural,voice
1049,emergency,n4,emergency,semi-urban,voice
1050,government,n4,cloudy,rural,emergency
1051,educational,n4,emergency,rural,voice
1052,emergency,n1,rainy,rural,data
1053,ordinary,n1,snowy,rural,voice
1054,emergency,n2,rainy,semi-urban,data
1055,government,n1,sunny,rural,video
1056,ordinary,n5,cloudy,semi-urban,emergency
1057,educational,n3,snowy,semi-urban,voice
1058,emergency,n5,snowy,semi-urban,data
1059,government,n4,rainy,semi-urban,voice
1060,scientific,n5,foggy,urban,data
1061,ordinary,n5,snowy,urban,emergency
1062,scientific,n3,emergency,urban,emergency
1063,emergency,n5,sunny,semi-urban,data
1064,ordinary,n3,snowy,rural,video
1065,scientific,n5,rainy,semi-urban,data
1066,educational,n4,rainy,rural,video
1067,educational,n3,snowy,urban,data
1068,ordinary,n2,snowy,rural,video
1069,scientific,n2,sunny,semi-urban,emergency
1070,emergency,n1,emergency,urban,video
1071,ordinary,n2,rainy,semi-urban,data
1072,educational,n5,foggy,urban,video
1073,educational,n5,sunny,urban,video
1074,emergency,n4,snowy,semi-urban,data
1075,educational,n1,snowy,urban,emergency
1076,educational,n3,foggy,rural,video
1077,emergency,n5,sunny,urban,video
1078,scientific,n5,cloudy,semi-urban,video
1079,educational,n5,foggy,semi-urban,video
1080,scientific,n3,rainy,rural,emergency
1081,government,n2,emergency,rural,emergency
1082,educational,n1,snowy,semi-urban,data
1083,emergency,n2,sunny,rural,emergency
1084,scientific,n2,foggy,urban,emergency
1085,ordinary,n4,emergency,rural,voice
1086,emergency,n5,emergency,semi-urban,emergency
1087,government,n3,emergency,semi-urban,voice
1088,ordinary,n2,sunny,semi-urban,voice
1089,ordinary,n4,sunny,semi-urban,emergency
1090,educational,n2,cloudy,semi-urban,data
1091,educational,n1,rainy,urban,voice
1092,government,n1,sunny,rural,emergency
1093,government,n3,emergency,rural,emergency
1094,scientific,n3,rainy,semi-urban,video
1095,government,n4,cloudy,rural,data
1096,educational,n5,foggy,urban,voice
1097,government,n2,rainy,urban,voice
1098,ordinary,n5,rainy,urban,video
1099,emergency,n3,emergency,urban,emergency
1100,educational,n4,sunny,rural,data
1101,government,n5,snowy,rural,video
1102,educational,n3,snowy,rural,voice
1103,scientific,n5,cloudy,rural,emergency
1104,emergency,n3,foggy,rural,voice
1105,educational,n5,snowy,rural,voice
1106,government,n1,emergency,semi-urban,video
1107,ordinary,n1,cloudy,rural,emergency
1108,government,n2,foggy,semi-urban,emergency
1109,scientific,n3,snowy,semi-urban,emergency
1110,ordinary,n2,snowy,rural,data
1111,scientific,n4,rainy,semi-urban,video
1112,educational,n5,snowy,urban,video
1113,ordinary,n5,cloudy,rural,voice
1114,ordinary,n3,cloudy,rural,data
1115,government,n3,cloudy,semi-urban,emergency
1116,emergency,n4,snowy,rural,data
1117,educational,n3,foggy,semi-urban,emergency
1118,ordinary,n1,sunny,urban,data
1119,educational,n3,emergency,semi-urban,video
1120,emergency,n4,sunny,rural,data
1121,scientific,n1,foggy,rural,emergency
1122,ordinary,n2,snowy,rural,video
1123,educational,n2,foggy,rural,emergency
1124,emergency,n5,cloudy,semi-urban,voice
1125,government,n5,emergency,urban,voice
1126,educational,n2,rainy,rural,emergency
1127,scientific,n4,sunny,semi-urban,emergency
1128,scientific,n5,sunny,urban,data
1129,educational,n1,emergency,urban,data
1130,ordinary,n2,cloudy,semi-urban,voice
1131,ordinary,n5,foggy,semi-urban,voice
1132,educational,n3,sunny,rural,emergency
1133,emergency,n2,rainy,semi-urban,data
1134,educational,n1,rainy,rural,data
1135,emergency,n1,snowy,semi-urban,data
1136,ordinary,n3,foggy,urban,data
1137,educational,n3,sunny,urban,data
1138,educational,n4,snowy,urban,data
1139,emergency,n4,cloudy,rural,data
1140,emergency,n4,emergency,rural,video
1141,educational,n5,rainy,semi-urban,voice
1142,ordinary,n2,emergency,semi-urban,emergency
1143,scientific,n5,sunny,urban,emergency
1144,educational,n1,emergency,semi-urban,video
1145,government,n4,snowy,urban,voice
1146,emergency,n1,snowy,rural,emergency
1147,educational,n2,foggy,rural,data
1148,educational,n3,rainy,rural,video
1149,ordinary,n4,cloudy,semi-urban,emergency
1150,emergency,n2,cloudy,semi-urban,video
1151,ordinary,n4,cloudy,urban,video
1152,educational,n1,foggy,semi-urban,data
1153,government,n4,rainy,urban,voice
1154,emergency,n5,cloudy,semi-urban,voice
1155,emergency,n3,rainy,semi-urban,voice
1156,government,n5,sunny,urban,voice
1157,educational,n3,sunny,rural,emergency
1158,government,n3,snowy,urban,video
